Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570467645,2019-10-07 17:00:45.723,57.990524N 10.574433E 209m,Off,7,2.3723783E0,1.4290731E0,Time OK,Free running,31700,9278,0,2019-10-07 16:41:32.000000000,
1570467705,2019-10-07 17:01:45.754,57.990524N 10.574433E 209m,Off,7,2.3723783E0,1.4290731E0,Time OK,Free running,34600,9278,0,2019-10-07 16:41:32.000000000,
1570467765,2019-10-07 17:02:45.722,57.990524N 10.574433E 209m,Off,7,2.3723783E0,1.4290731E0,Time OK,Free running,37500,9278,0,2019-10-07 16:41:32.000000000,
1570467825,2019-10-07 17:03:45.722,57.990524N 10.574433E 209m,Off,7,2.3723783E0,1.4290731E0,Time OK,Free running,40200,9278,0,2019-10-07 16:41:32.000000000,
1570467885,2019-10-07 17:04:45.722,57.990524N 10.574433E 209m,Off,7,2.3723783E0,1.4290731E0,Time OK,Free running,42800,9278,0,2019-10-07 16:41:32.000000000,
1570467945,2019-10-07 17:05:45.725,57.990524N 10.574433E 209m,Off,7,2.3723783E0,1.4290731E0,Time OK,Free running,45500,9278,0,2019-10-07 16:41:32.000000000,
1570468005,2019-10-07 17:06:45.722,57.990524N 10.574433E 209m,Off,7,2.3723783E0,1.4290731E0,Time OK,Free running,48500,9278,0,2019-10-07 16:41:32.000000000,
1570468065,2019-10-07 17:07:45.722,57.990524N 10.574433E 209m,Off,7,2.3723783E0,1.4290731E0,Time OK,Free running,51700,9278,0,2019-10-07 16:41:32.000000000,
1570468125,2019-10-07 17:08:45.722,57.990524N 10.574433E 209m,No GPS time,5,4.2848725E0,3.034044E0,Time OK,Free running,54800,9278,0,2019-10-07 17:08:42.000000000,
1570468185,2019-10-07 17:09:45.722,57.990560N 10.574458E 198m,Doing fixes,6,2.6592283E0,1.3910776E0,Time OK,Fine lock,100,9215,-104,2019-10-07 17:09:42.000000000,
1570468245,2019-10-07 17:10:45.722,57.990620N 10.574464E 193m,Doing fixes,6,2.6588807E0,1.3847792E0,Time OK,Fine lock,100,9217,104,2019-10-07 17:10:42.000000000,
1570468305,2019-10-07 17:11:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,800,9227,0,2019-10-07 17:10:52.000000000,
1570468365,2019-10-07 17:12:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,1700,9227,0,2019-10-07 17:10:52.000000000,
1570468425,2019-10-07 17:13:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,2500,9227,0,2019-10-07 17:10:52.000000000,
1570468485,2019-10-07 17:14:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,3400,9227,0,2019-10-07 17:10:52.000000000,
1570468545,2019-10-07 17:15:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,4300,9227,0,2019-10-07 17:10:52.000000000,
1570468605,2019-10-07 17:16:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,5600,9227,0,2019-10-07 17:10:52.000000000,
1570468665,2019-10-07 17:17:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,7100,9227,0,2019-10-07 17:10:52.000000000,
1570468725,2019-10-07 17:18:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,8600,9227,0,2019-10-07 17:10:52.000000000,
1570468785,2019-10-07 17:19:45.731,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,10000,9227,0,2019-10-07 17:10:52.000000000,
1570468845,2019-10-07 17:20:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,11500,9227,0,2019-10-07 17:10:52.000000000,
1570468905,2019-10-07 17:21:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,12900,9227,0,2019-10-07 17:10:52.000000000,
1570468965,2019-10-07 17:22:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,14300,9227,0,2019-10-07 17:10:52.000000000,
1570469025,2019-10-07 17:23:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,15900,9227,0,2019-10-07 17:10:52.000000000,
1570469085,2019-10-07 17:24:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,17300,9227,0,2019-10-07 17:10:52.000000000,
1570469145,2019-10-07 17:25:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,18900,9227,0,2019-10-07 17:10:52.000000000,
1570469205,2019-10-07 17:26:45.724,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,21100,9227,0,2019-10-07 17:10:52.000000000,
1570469265,2019-10-07 17:27:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,23200,9227,0,2019-10-07 17:10:52.000000000,
1570469325,2019-10-07 17:28:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,25200,9227,0,2019-10-07 17:10:52.000000000,
1570469385,2019-10-07 17:29:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,27400,9227,0,2019-10-07 17:10:52.000000000,
1570469445,2019-10-07 17:30:45.724,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,29500,9227,0,2019-10-07 17:10:52.000000000,
1570469505,2019-10-07 17:31:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,31500,9227,0,2019-10-07 17:10:52.000000000,
1570469565,2019-10-07 17:32:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,33600,9227,0,2019-10-07 17:10:52.000000000,
1570469625,2019-10-07 17:33:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,35900,9227,0,2019-10-07 17:10:52.000000000,
1570469685,2019-10-07 17:34:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,38400,9227,0,2019-10-07 17:10:52.000000000,
1570469745,2019-10-07 17:35:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,41200,9227,0,2019-10-07 17:10:52.000000000,
1570469805,2019-10-07 17:36:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,44200,9227,0,2019-10-07 17:10:52.000000000,
1570469865,2019-10-07 17:37:45.722,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,47000,9227,0,2019-10-07 17:10:52.000000000,
1570469925,2019-10-07 17:38:45.724,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,49700,9227,0,2019-10-07 17:10:52.000000000,
1570469985,2019-10-07 17:39:45.724,57.990620N 10.574465E 193m,Off,5,4.1594844E0,2.9127839E0,Time OK,Free running,52400,9227,0,2019-10-07 17:10:52.000000000,
1570470045,2019-10-07 17:40:45.722,57.990596N 10.574441E 192m,Doing fixes,6,2.872367E0,1.7794747E0,Time OK,Coarse lock,100,7878,14479,2019-10-07 17:40:42.000000000,
1570470105,2019-10-07 17:41:45.722,57.990576N 10.574442E 196m,Doing fixes,6,2.8472962E0,1.7609115E0,Time OK,Fine lock,100,9187,0,2019-10-07 17:41:42.000000000,
1570470165,2019-10-07 17:42:45.724,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,500,9182,0,2019-10-07 17:42:12.000000000,
1570470225,2019-10-07 17:43:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,1400,9182,0,2019-10-07 17:42:12.000000000,
1570470285,2019-10-07 17:44:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,2200,9182,0,2019-10-07 17:42:12.000000000,
1570470345,2019-10-07 17:45:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,3200,9182,0,2019-10-07 17:42:12.000000000,
1570470405,2019-10-07 17:46:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,4700,9182,0,2019-10-07 17:42:12.000000000,
1570470465,2019-10-07 17:47:45.724,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,6100,9182,0,2019-10-07 17:42:12.000000000,
1570470525,2019-10-07 17:48:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,7500,9182,0,2019-10-07 17:42:12.000000000,
1570470585,2019-10-07 17:49:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,8900,9182,0,2019-10-07 17:42:12.000000000,
1570470645,2019-10-07 17:50:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,10100,9182,0,2019-10-07 17:42:12.000000000,
1570470705,2019-10-07 17:51:45.751,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,11500,9182,0,2019-10-07 17:42:12.000000000,
1570470765,2019-10-07 17:52:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,13000,9182,0,2019-10-07 17:42:12.000000000,
1570470825,2019-10-07 17:53:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,14900,9182,0,2019-10-07 17:42:12.000000000,
1570470885,2019-10-07 17:54:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,17000,9182,0,2019-10-07 17:42:12.000000000,
1570470945,2019-10-07 17:55:45.736,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,18900,9182,0,2019-10-07 17:42:12.000000000,
1570471005,2019-10-07 17:56:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,20700,9182,0,2019-10-07 17:42:12.000000000,
1570471065,2019-10-07 17:57:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,22800,9182,0,2019-10-07 17:42:12.000000000,
1570471125,2019-10-07 17:58:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,24800,9182,0,2019-10-07 17:42:12.000000000,
1570471185,2019-10-07 17:59:45.722,57.990624N 10.574443E 194m,Off,6,2.835468E0,1.7521266E0,Time OK,Free running,27100,9182,0,2019-10-07 17:42:12.000000000,
