Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570489245,2019-10-07 23:00:45.722,57.990636N 10.574528E 191m,Doing fixes,6,2.1033213E0,1.2312055E0,Time OK,Fine lock,100,9002,-104,2019-10-07 23:00:42.000000000,
1570489305,2019-10-07 23:01:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,300,8988,0,2019-10-07 23:01:22.000000000,
1570489365,2019-10-07 23:02:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,1300,8988,0,2019-10-07 23:01:22.000000000,
1570489425,2019-10-07 23:03:45.728,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,2300,8988,0,2019-10-07 23:01:22.000000000,
1570489485,2019-10-07 23:04:45.724,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,3500,8988,0,2019-10-07 23:01:22.000000000,
1570489545,2019-10-07 23:05:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,5000,8988,0,2019-10-07 23:01:22.000000000,
1570489605,2019-10-07 23:06:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,6200,8988,0,2019-10-07 23:01:22.000000000,
1570489665,2019-10-07 23:07:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,7300,8988,0,2019-10-07 23:01:22.000000000,
1570489725,2019-10-07 23:08:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,8400,8988,0,2019-10-07 23:01:22.000000000,
1570489785,2019-10-07 23:09:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,9700,8988,0,2019-10-07 23:01:22.000000000,
1570489845,2019-10-07 23:10:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,11200,8988,0,2019-10-07 23:01:22.000000000,
1570489905,2019-10-07 23:11:45.751,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,12600,8988,0,2019-10-07 23:01:22.000000000,
1570489965,2019-10-07 23:12:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,13800,8988,0,2019-10-07 23:01:22.000000000,
1570490025,2019-10-07 23:13:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,15100,8988,0,2019-10-07 23:01:22.000000000,
1570490085,2019-10-07 23:14:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,16500,8988,0,2019-10-07 23:01:22.000000000,
1570490145,2019-10-07 23:15:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,17900,8988,0,2019-10-07 23:01:22.000000000,
1570490205,2019-10-07 23:16:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,19400,8988,0,2019-10-07 23:01:22.000000000,
1570490265,2019-10-07 23:17:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,21000,8988,0,2019-10-07 23:01:22.000000000,
1570490325,2019-10-07 23:18:45.722,57.990632N 10.574523E 191m,Off,5,2.664501E0,1.610213E0,Time OK,Free running,22400,8988,0,2019-10-07 23:01:22.000000000,
