Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570431645,2019-10-07 07:00:45.733,-3.8170815E-4,-8.8169575E-3,-1.2867451E-3,-2.333641E-3,3.6589336E-1,3.6087704E-1,3.680992E-1,
1570431705,2019-10-07 07:01:45.724,-7.4625015E-5,-7.510662E-3,-1.4989376E-3,-1.9242764E-3,3.668623E-1,3.6161232E-1,3.6889267E-1,
1570431765,2019-10-07 07:02:45.722,1.894474E-3,-6.774664E-3,6.6685677E-4,3.1661987E-4,3.757391E-1,3.709507E-1,3.7887955E-1,
1570431825,2019-10-07 07:03:45.723,-2.5715828E-3,-1.02062225E-2,-3.1642914E-3,-4.1217804E-3,3.5798454E-1,3.5297012E-1,3.610754E-1,
1570431885,2019-10-07 07:04:45.722,1.4791489E-3,-6.026745E-3,6.444454E-4,5.3977966E-4,3.7184906E-1,3.6799526E-1,3.7338543E-1,
1570431945,2019-10-07 07:05:45.722,1.7673969E-3,-6.135702E-3,6.9975853E-4,-1.3256073E-4,3.7434006E-1,3.68742E-1,3.768463E-1,
1570432005,2019-10-07 07:06:45.722,1.6069412E-3,-5.5816174E-3,2.6226044E-4,-8.7976456E-5,3.7158966E-1,3.6528683E-1,3.7467098E-1,
1570432065,2019-10-07 07:07:45.722,1.8188953E-3,-5.977154E-3,7.095337E-4,8.392334E-5,3.7398148E-1,3.6890125E-1,3.7657356E-1,
1570432125,2019-10-07 07:08:45.722,-2.6061535E-3,-1.0332823E-2,-3.4422874E-3,-4.0881634E-3,3.6189938E-1,3.555603E-1,3.6511326E-1,
1570432185,2019-10-07 07:09:45.722,-1.1644363E-3,-8.474827E-3,-1.6169548E-3,-2.370119E-3,3.6686802E-1,3.6147785E-1,3.6996746E-1,
1570432245,2019-10-07 07:10:45.722,2.03681E-3,-6.00791E-3,7.6675415E-4,6.699562E-4,3.747692E-1,3.6857128E-1,3.7690353E-1,
1570432305,2019-10-07 07:11:45.722,-3.0357838E-3,-1.0062218E-2,-3.5111904E-3,-3.9725304E-3,3.6071396E-1,3.5576344E-1,3.6350536E-1,
1570432365,2019-10-07 07:12:45.722,-5.6505203E-4,-8.083582E-3,-1.9626617E-3,-2.3963451E-3,3.6574364E-1,3.60466E-1,3.6865425E-1,
1570432425,2019-10-07 07:13:45.722,7.1525574E-5,-7.438183E-3,-1.3628006E-3,-1.4858246E-3,3.7017918E-1,3.6436749E-1,3.7363148E-1,
1570432485,2019-10-07 07:14:45.722,-2.4635792E-3,-1.0075808E-2,-3.4344196E-3,-4.063368E-3,3.605957E-1,3.5578346E-1,3.6277485E-1,
1570432545,2019-10-07 07:15:45.759,7.7962875E-5,-7.63011E-3,-1.4295578E-3,-1.5406609E-3,3.6535835E-1,3.6078358E-1,3.6933708E-1,
1570432605,2019-10-07 07:16:45.722,-4.594326E-4,-8.171082E-3,-1.9016266E-3,-2.1412373E-3,3.6693192E-1,3.6221886E-1,3.6997604E-1,
1570432665,2019-10-07 07:17:45.736,1.8873215E-3,-5.984783E-3,4.0745735E-4,6.725788E-4,3.7265015E-1,3.6661434E-1,3.7396812E-1,
1570432725,2019-10-07 07:18:45.722,-2.375126E-3,-1.04243755E-2,-3.676653E-3,-4.0774345E-3,3.584442E-1,3.549471E-1,3.6194897E-1,
1570432785,2019-10-07 07:19:45.722,6.67572E-5,-7.961512E-3,-1.0647774E-3,-1.8770695E-3,3.6454296E-1,3.593607E-1,3.6780548E-1,
1570432845,2019-10-07 07:20:45.722,-2.8135777E-3,-1.0378122E-2,-3.5879612E-3,-4.238367E-3,3.6215973E-1,3.5597897E-1,3.634634E-1,
1570432905,2019-10-07 07:21:45.722,-3.387928E-4,-7.934332E-3,-1.3048649E-3,-1.439333E-3,3.6649132E-1,3.6141396E-1,3.705244E-1,
1570432965,2019-10-07 07:22:45.722,-3.3712387E-4,-7.4825287E-3,-8.1944466E-4,-1.8019676E-3,3.6914158E-1,3.64336E-1,3.7227535E-1,
1570433025,2019-10-07 07:23:45.722,1.4855862E-3,-6.0868263E-3,7.2288513E-4,2.9468536E-4,3.7450504E-1,3.6898422E-1,3.761959E-1,
1570433085,2019-10-07 07:24:45.722,1.7514229E-3,-5.723238E-3,1.847744E-4,8.821487E-6,3.741846E-1,3.6763668E-1,3.758297E-1,
1570433145,2019-10-07 07:25:45.723,-5.8984756E-4,-7.951736E-3,-1.31464E-3,-1.9562244E-3,3.6789036E-1,3.6108112E-1,3.6937332E-1,
1570433205,2019-10-07 07:26:45.723,1.3520718E-3,-5.918026E-3,6.699562E-4,-6.532669E-5,3.7274742E-1,3.6754894E-1,3.752699E-1,
1570433265,2019-10-07 07:27:45.722,1.7786026E-4,-7.959604E-3,-1.4543533E-3,-1.8572807E-3,3.6520386E-1,3.592596E-1,3.6752224E-1,
1570433325,2019-10-07 07:28:45.722,-7.9894066E-4,-8.369446E-3,-1.6100407E-3,-2.4003983E-3,3.689432E-1,3.6293125E-1,3.7055397E-1,
1570433385,2019-10-07 07:29:45.722,1.7311573E-3,-6.277561E-3,2.6798248E-4,-1.0752678E-4,3.6983776E-1,3.6359024E-1,3.7393188E-1,
1570433445,2019-10-07 07:30:45.722,2.8848648E-5,-7.668495E-3,-1.4533997E-3,-1.9290447E-3,3.678608E-1,3.6216068E-1,3.7009144E-1,
1570433505,2019-10-07 07:31:45.724,-2.8586388E-4,-8.298159E-3,-1.9397736E-3,-2.0754337E-3,3.6929512E-1,3.6363125E-1,3.7238216E-1,
1570433565,2019-10-07 07:32:45.755,-2.7513504E-4,-7.96628E-3,-1.3659E-3,-1.7278194E-3,3.685236E-1,3.6274433E-1,3.7055779E-1,
1570433625,2019-10-07 07:33:45.722,-1.5258789E-5,-8.636951E-3,-1.7294884E-3,-2.581358E-3,3.6646366E-1,3.6138916E-1,3.7008572E-1,
1570433685,2019-10-07 07:34:45.722,-3.1170845E-3,-1.0565758E-2,-3.4282207E-3,-3.5390854E-3,3.61125E-1,3.5459328E-1,3.6276054E-1,
