Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570420845,2019-10-07 04:00:45.722,57.990612N 10.574508E 190m,Doing fixes,5,3.82156E0,2.7137897E0,Time OK,Fine lock,100,8905,0,2019-10-07 04:00:42.000000000,
1570420905,2019-10-07 04:01:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,300,8898,0,2019-10-07 04:01:22.000000000,
1570420965,2019-10-07 04:02:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,1300,8898,0,2019-10-07 04:01:22.000000000,
1570421025,2019-10-07 04:03:45.732,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,2300,8898,0,2019-10-07 04:01:22.000000000,
1570421085,2019-10-07 04:04:45.723,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,3400,8898,0,2019-10-07 04:01:22.000000000,
1570421145,2019-10-07 04:05:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,4700,8898,0,2019-10-07 04:01:22.000000000,
1570421205,2019-10-07 04:06:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,5700,8898,0,2019-10-07 04:01:22.000000000,
1570421265,2019-10-07 04:07:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,6800,8898,0,2019-10-07 04:01:22.000000000,
1570421325,2019-10-07 04:08:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,8200,8898,0,2019-10-07 04:01:22.000000000,
1570421385,2019-10-07 04:09:45.724,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,9400,8898,0,2019-10-07 04:01:22.000000000,
1570421445,2019-10-07 04:10:45.751,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,10600,8898,0,2019-10-07 04:01:22.000000000,
1570421505,2019-10-07 04:11:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,11800,8898,0,2019-10-07 04:01:22.000000000,
1570421565,2019-10-07 04:12:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,13000,8898,0,2019-10-07 04:01:22.000000000,
1570421625,2019-10-07 04:13:45.730,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,14300,8898,0,2019-10-07 04:01:22.000000000,
1570421685,2019-10-07 04:14:45.724,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,15400,8898,0,2019-10-07 04:01:22.000000000,
1570421745,2019-10-07 04:15:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,16500,8898,0,2019-10-07 04:01:22.000000000,
1570421805,2019-10-07 04:16:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,17700,8898,0,2019-10-07 04:01:22.000000000,
1570421865,2019-10-07 04:17:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,18900,8898,0,2019-10-07 04:01:22.000000000,
1570421925,2019-10-07 04:18:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,19800,8898,0,2019-10-07 04:01:22.000000000,
1570421985,2019-10-07 04:19:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,20600,8898,0,2019-10-07 04:01:22.000000000,
1570422045,2019-10-07 04:20:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,21800,8898,0,2019-10-07 04:01:22.000000000,
1570422105,2019-10-07 04:21:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,23000,8898,0,2019-10-07 04:01:22.000000000,
1570422165,2019-10-07 04:22:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,24000,8898,0,2019-10-07 04:01:22.000000000,
1570422225,2019-10-07 04:23:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,25200,8898,0,2019-10-07 04:01:22.000000000,
1570422285,2019-10-07 04:24:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,26300,8898,0,2019-10-07 04:01:22.000000000,
1570422345,2019-10-07 04:25:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,27700,8898,0,2019-10-07 04:01:22.000000000,
1570422405,2019-10-07 04:26:45.731,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,29000,8898,0,2019-10-07 04:01:22.000000000,
1570422465,2019-10-07 04:27:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,30100,8898,0,2019-10-07 04:01:22.000000000,
1570422525,2019-10-07 04:28:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,31400,8898,0,2019-10-07 04:01:22.000000000,
1570422585,2019-10-07 04:29:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,32900,8898,0,2019-10-07 04:01:22.000000000,
1570422645,2019-10-07 04:30:45.724,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,34200,8898,0,2019-10-07 04:01:22.000000000,
1570422705,2019-10-07 04:31:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,35500,8898,0,2019-10-07 04:01:22.000000000,
1570422765,2019-10-07 04:32:45.760,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,37000,8898,0,2019-10-07 04:01:22.000000000,
1570422825,2019-10-07 04:33:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,38400,8898,0,2019-10-07 04:01:22.000000000,
1570422885,2019-10-07 04:34:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,40000,8898,0,2019-10-07 04:01:22.000000000,
1570422945,2019-10-07 04:35:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,41600,8898,0,2019-10-07 04:01:22.000000000,
1570423005,2019-10-07 04:36:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,42900,8898,0,2019-10-07 04:01:22.000000000,
1570423065,2019-10-07 04:37:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,44200,8898,0,2019-10-07 04:01:22.000000000,
1570423125,2019-10-07 04:38:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,45500,8898,0,2019-10-07 04:01:22.000000000,
1570423185,2019-10-07 04:39:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,46700,8898,0,2019-10-07 04:01:22.000000000,
1570423245,2019-10-07 04:40:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,47900,8898,0,2019-10-07 04:01:22.000000000,
1570423305,2019-10-07 04:41:45.725,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,49500,8898,0,2019-10-07 04:01:22.000000000,
1570423365,2019-10-07 04:42:45.722,57.990616N 10.574497E 189m,Off,5,2.9094565E0,1.66847E0,Time OK,Free running,51200,8898,0,2019-10-07 04:01:22.000000000,
1570423425,2019-10-07 04:43:45.756,57.990648N 10.574542E 190m,Doing fixes,5,1.6832402E0,6.251507E-1,Time OK,Coarse lock,100,8800,5000,2019-10-07 04:43:42.000000000,
1570423485,2019-10-07 04:44:45.722,57.990608N 10.574526E 192m,Doing fixes,6,3.6205993E0,2.4382367E0,Time OK,Fine lock,100,8908,-104,2019-10-07 04:44:42.000000000,
1570423545,2019-10-07 04:45:45.724,57.990632N 10.574553E 186m,Off,6,3.6599786E0,2.4691906E0,Time OK,Free running,100,8890,0,2019-10-07 04:45:42.000000000,
1570423605,2019-10-07 04:46:45.722,57.990632N 10.574553E 186m,Off,6,3.6599786E0,2.4691906E0,Time OK,Free running,1000,8890,0,2019-10-07 04:45:42.000000000,
1570423665,2019-10-07 04:47:45.722,57.990632N 10.574553E 186m,Off,6,3.6599786E0,2.4691906E0,Time OK,Free running,1900,8890,0,2019-10-07 04:45:42.000000000,
