Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570424445,2019-10-07 05:00:45.722,-2.931118E-3,-1.016283E-2,-3.4866333E-3,-4.3091774E-3,3.5496998E-1,3.4861374E-1,3.565626E-1,
1570424505,2019-10-07 05:01:45.722,1.7535686E-3,-6.291151E-3,2.8848648E-4,5.8174133E-5,3.6518764E-1,3.615961E-1,3.6798668E-1,
1570424565,2019-10-07 05:02:45.722,-1.019001E-3,-8.333206E-3,-1.7397404E-3,-1.8348694E-3,3.6066437E-1,3.5490894E-1,3.6290455E-1,
1570424625,2019-10-07 05:03:45.724,-2.507925E-3,-1.0142565E-2,-3.7686825E-3,-4.1353703E-3,3.552847E-1,3.4957027E-1,3.5621262E-1,
1570424685,2019-10-07 05:04:45.722,1.896143E-3,-5.9816837E-3,7.882118E-4,1.6975403E-4,3.6766434E-1,3.6077785E-1,3.678398E-1,
1570424745,2019-10-07 05:05:45.723,-2.360344E-5,-8.5270405E-3,-1.6739368E-3,-1.9607544E-3,3.6322403E-1,3.5775566E-1,3.6693954E-1,
1570424805,2019-10-07 05:06:45.722,-1.2731552E-4,-8.56185E-3,-1.6665459E-3,-2.4254322E-3,3.631792E-1,3.5942173E-1,3.658495E-1,
1570424865,2019-10-07 05:07:45.722,2.8879642E-3,-6.188631E-3,2.6893616E-4,2.3651123E-4,3.6625862E-1,3.6130428E-1,3.7032604E-1,
1570424925,2019-10-07 05:08:45.722,-9.4389915E-4,-8.348703E-3,-2.1884441E-3,-2.4764538E-3,3.6056805E-1,3.5507202E-1,3.6304474E-1,
1570424985,2019-10-07 05:09:45.722,-2.7298927E-3,-1.0048151E-2,-3.5448074E-3,-4.5621395E-3,3.5666752E-1,3.5200882E-1,3.6084938E-1,
1570425045,2019-10-07 05:10:45.722,2.861023E-6,-8.189678E-3,-9.3078613E-4,-1.121521E-3,3.6327362E-1,3.595438E-1,3.684826E-1,
1570425105,2019-10-07 05:11:45.722,1.3017654E-3,-6.62446E-3,3.5572052E-4,8.7976456E-5,3.7252712E-1,3.6756802E-1,3.745699E-1,
1570425165,2019-10-07 05:12:45.728,-4.041195E-4,-8.0161095E-3,-1.3480186E-3,-1.9423962E-3,3.6595154E-1,3.5848618E-1,3.672657E-1,
1570425225,2019-10-07 05:13:45.722,-2.6657581E-3,-1.0023832E-2,-3.7488937E-3,-4.216194E-3,3.584776E-1,3.515787E-1,3.600254E-1,
1570425285,2019-10-07 05:14:45.722,-3.8790703E-3,-1.0523558E-2,-3.4570694E-3,-3.8759708E-3,3.588524E-1,3.5529423E-1,3.6366177E-1,
1570425345,2019-10-07 05:15:45.722,-1.1882782E-3,-8.342266E-3,-1.7905235E-3,-1.9099712E-3,3.644848E-1,3.5917664E-1,3.6614704E-1,
1570425405,2019-10-07 05:16:45.722,1.1119843E-3,-5.958557E-3,6.849766E-4,1.3589859E-4,3.7044716E-1,3.646202E-1,3.730669E-1,
1570425465,2019-10-07 05:17:45.722,-1.2354851E-3,-8.531094E-3,-1.778841E-3,-1.8763542E-3,3.641224E-1,3.576193E-1,3.6771393E-1,
1570425525,2019-10-07 05:18:45.722,2.849102E-3,-5.9666634E-3,4.2057037E-4,4.6944618E-4,3.664055E-1,3.594885E-1,3.6865616E-1,
1570425585,2019-10-07 05:19:45.724,-5.271435E-4,-8.337259E-3,-1.9035339E-3,-2.3236275E-3,3.630228E-1,3.5832596E-1,3.654194E-1,
1570425645,2019-10-07 05:20:45.722,1.8863678E-3,-5.951643E-3,7.865429E-4,4.8589706E-4,3.6971474E-1,3.6547184E-1,3.7274933E-1,
1570425705,2019-10-07 05:21:45.722,-9.829998E-4,-8.064508E-3,-8.614063E-4,-1.3179779E-3,3.627472E-1,3.5908413E-1,3.6748505E-1,
1570425765,2019-10-07 05:22:45.722,1.7716885E-3,-5.726576E-3,4.4727325E-4,5.891323E-4,3.6650467E-1,3.617859E-1,3.687935E-1,
1570425825,2019-10-07 05:23:45.740,-6.0248375E-4,-8.139849E-3,-1.7950535E-3,-2.3293495E-3,3.629427E-1,3.590231E-1,3.6620998E-1,
1570425885,2019-10-07 05:24:45.722,3.8027763E-4,-7.466316E-3,-1.0547638E-3,-1.894474E-3,3.656416E-1,3.5926723E-1,3.663311E-1,
1570425945,2019-10-07 05:25:45.722,2.1176338E-3,-6.2525272E-3,4.594326E-4,3.7121773E-4,3.7005615E-1,3.6457348E-1,3.717146E-1,
1570426005,2019-10-07 05:26:45.722,8.985996E-4,-5.9359074E-3,3.1661987E-4,3.7670135E-5,3.6617374E-1,3.6002827E-1,3.6932468E-1,
1570426065,2019-10-07 05:27:45.722,-3.0350685E-3,-1.0397434E-2,-3.45397E-3,-4.030466E-3,3.5360813E-1,3.4755707E-1,3.5646343E-1,
1570426125,2019-10-07 05:28:45.722,3.4809113E-4,-7.604599E-3,-9.803772E-4,-1.5618801E-3,3.6363506E-1,3.592577E-1,3.6790943E-1,
1570426185,2019-10-07 05:29:45.722,1.9762516E-3,-6.165743E-3,3.6144257E-4,2.2983551E-4,3.6915493E-1,3.648796E-1,3.716154E-1,
1570426245,2019-10-07 05:30:45.722,-3.0081272E-3,-1.0189295E-2,-3.9765835E-3,-3.7653446E-3,3.5907745E-1,3.554783E-1,3.6248016E-1,
1570426305,2019-10-07 05:31:45.722,-4.2200089E-4,-8.2473755E-3,-1.6274452E-3,-2.07448E-3,3.632307E-1,3.5804176E-1,3.6607456E-1,
1570426365,2019-10-07 05:32:45.722,1.8408298E-3,-5.7599545E-3,7.033348E-4,2.2935867E-4,3.6734867E-1,3.6124325E-1,3.684616E-1,
1570426425,2019-10-07 05:33:45.722,-1.9185543E-3,-8.139849E-3,-1.6641617E-3,-2.6183128E-3,3.601637E-1,3.5480785E-1,3.6278915E-1,
1570426485,2019-10-07 05:34:45.722,-8.1944466E-4,-8.293629E-3,-1.5618801E-3,-2.1746159E-3,3.587036E-1,3.546734E-1,3.6296082E-1,
1570426545,2019-10-07 05:35:45.722,-4.036188E-3,-1.0105133E-2,-3.7324429E-3,-4.2083263E-3,3.537426E-1,3.4765625E-1,3.5677052E-1,
1570426605,2019-10-07 05:36:45.722,-1.8646717E-3,-8.388519E-3,-1.534462E-3,-1.967907E-3,3.6311054E-1,3.580923E-1,3.673668E-1,
1570426665,2019-10-07 05:37:45.722,1.6801357E-3,-6.3374043E-3,3.7264824E-4,2.1028519E-4,3.6997318E-1,3.6530304E-1,3.7335396E-1,
1570426725,2019-10-07 05:38:45.722,-2.4650097E-3,-1.0633945E-2,-3.6361217E-3,-4.4944286E-3,3.5789967E-1,3.5305023E-1,3.596592E-1,
1570426785,2019-10-07 05:39:45.722,-1.7185211E-3,-1.0071754E-2,-3.8564205E-3,-4.517317E-3,3.5975838E-1,3.5429096E-1,3.6199284E-1,
1570426845,2019-10-07 05:40:45.722,-1.0378361E-3,-8.584738E-3,-2.231121E-3,-2.1264553E-3,3.6351013E-1,3.5898972E-1,3.658266E-1,
1570426905,2019-10-07 05:41:45.723,-2.564907E-3,-1.0568857E-2,-3.5407543E-3,-4.06456E-3,3.591795E-1,3.537426E-1,3.6194515E-1,
1570426965,2019-10-07 05:42:45.722,2.3925304E-3,-5.6991577E-3,3.0350685E-4,-7.6293945E-6,3.7467766E-1,3.697281E-1,3.7808228E-1,
1570427025,2019-10-07 05:43:45.722,-2.649784E-3,-1.0544062E-2,-3.1056404E-3,-4.170656E-3,3.5792065E-1,3.5229874E-1,3.6156368E-1,
1570427085,2019-10-07 05:44:45.722,6.818771E-5,-8.1858635E-3,-1.6038418E-3,-2.0811558E-3,3.6445522E-1,3.593254E-1,3.675604E-1,
1570427145,2019-10-07 05:45:45.722,-7.417202E-4,-8.731842E-3,-1.7745495E-3,-2.2170544E-3,3.643837E-1,3.580227E-1,3.6646366E-1,
1570427205,2019-10-07 05:46:45.722,1.6903877E-3,-5.9854984E-3,5.750656E-4,7.224083E-5,3.711052E-1,3.6430645E-1,3.7270546E-1,
1570427265,2019-10-07 05:47:45.722,7.390976E-5,-7.89094E-3,-1.2693405E-3,-1.1398792E-3,3.6908054E-1,3.6448288E-1,3.7102222E-1,
1570427325,2019-10-07 05:48:45.722,1.847744E-3,-5.8960915E-3,7.016659E-4,-1.9669533E-4,3.6915112E-1,3.640604E-1,3.725176E-1,
1570427385,2019-10-07 05:49:45.722,-8.6069107E-4,-8.42762E-3,-1.4014244E-3,-1.5161037E-3,3.6757374E-1,3.5954952E-1,3.679657E-1,
1570427445,2019-10-07 05:50:45.722,-4.0650368E-4,-7.62558E-3,-1.203537E-3,-1.5113354E-3,3.637638E-1,3.5902023E-1,3.691883E-1,
1570427505,2019-10-07 05:51:45.722,-2.5174618E-3,-9.713411E-3,-3.6215782E-3,-3.7460327E-3,3.540516E-1,3.4819984E-1,3.5677052E-1,
1570427565,2019-10-07 05:52:45.722,-3.7693977E-4,-7.910013E-3,-1.0209084E-3,-1.9664764E-3,3.6642742E-1,3.6053276E-1,3.6862278E-1,
1570427625,2019-10-07 05:53:45.722,-6.6423416E-4,-8.38232E-3,-1.527071E-3,-1.9743443E-3,3.633566E-1,3.5744476E-1,3.6678028E-1,
1570427685,2019-10-07 05:54:45.722,-9.560585E-5,-7.246256E-3,-1.9216537E-3,-1.3463497E-3,3.5956573E-1,3.5521698E-1,3.627119E-1,
1570427745,2019-10-07 05:55:45.722,-2.313137E-3,-1.0522604E-2,-3.4854412E-3,-4.0581226E-3,3.6043072E-1,3.536129E-1,3.626833E-1,
1570427805,2019-10-07 05:56:45.724,-2.5606155E-4,-7.6384544E-3,-1.3370514E-3,-1.7199516E-3,3.658924E-1,3.598175E-1,3.684578E-1,
1570427865,2019-10-07 05:57:45.722,-9.860992E-4,-8.127928E-3,-9.5129013E-4,-1.3041496E-3,3.650751E-1,3.6057568E-1,3.6807537E-1,
1570427925,2019-10-07 05:58:45.722,-1.373291E-4,-7.878065E-3,-1.2438297E-3,-1.1284351E-3,3.6492062E-1,3.6061E-1,3.6793804E-1,
1570427985,2019-10-07 05:59:45.722,-5.619526E-4,-8.277416E-3,-1.5792847E-3,-2.4311543E-3,3.6370564E-1,3.5652637E-1,3.660078E-1,
