Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570161645,2019-10-04 04:00:45.722,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,,6.0590627999999995E1,2.9506095999999997E2,1.7144321599999998E2,1.1373924799999999E2,2.97333504E2,5.771286E1,2.1794636799999998E2,3.16017312E2,,,,,1.3624217E1,2.4991733999999997E1,4.5207091999999996E1,3.1562604E1,5.3223924E1,5.7959092E1,5.3305712E1,8.370158E0,,,,,5,16,21,25,26,29,31,23,,,,,0,2,15,5,8,8,15,0,,,,,
1570161705,2019-10-04 04:01:45.722,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,,6.0590627999999995E1,2.9506095999999997E2,1.7144321599999998E2,1.1373924799999999E2,2.97333504E2,5.771286E1,2.1794636799999998E2,3.16017312E2,,,,,1.3624217E1,2.4991733999999997E1,4.5207091999999996E1,3.1562604E1,5.3223924E1,5.7959092E1,5.3305712E1,8.370158E0,,,,,5,16,21,25,26,29,31,23,,,,,0,2,15,5,8,8,15,0,,,,,
1570161765,2019-10-04 04:02:45.722,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,,6.0590627999999995E1,2.9506095999999997E2,1.7144321599999998E2,1.1373924799999999E2,2.97333504E2,5.771286E1,2.1794636799999998E2,3.16017312E2,,,,,1.3624217E1,2.4991733999999997E1,4.5207091999999996E1,3.1562604E1,5.3223924E1,5.7959092E1,5.3305712E1,8.370158E0,,,,,5,16,21,25,26,29,31,23,,,,,0,2,15,5,8,8,15,0,,,,,
1570161825,2019-10-04 04:03:45.722,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,,6.0590627999999995E1,2.9506095999999997E2,1.7144321599999998E2,1.1373924799999999E2,2.97333504E2,5.771286E1,2.1794636799999998E2,3.16017312E2,,,,,1.3624217E1,2.4991733999999997E1,4.5207091999999996E1,3.1562604E1,5.3223924E1,5.7959092E1,5.3305712E1,8.370158E0,,,,,5,16,21,25,26,29,31,23,,,,,0,2,15,5,8,8,15,0,,,,,
1570161885,2019-10-04 04:04:45.755,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,,6.0590627999999995E1,2.9506095999999997E2,1.7144321599999998E2,1.1373924799999999E2,2.97333504E2,5.771286E1,2.1794636799999998E2,3.16017312E2,,,,,1.3624217E1,2.4991733999999997E1,4.5207091999999996E1,3.1562604E1,5.3223924E1,5.7959092E1,5.3305712E1,8.370158E0,,,,,5,16,21,25,26,29,31,23,,,,,0,2,15,5,8,8,15,0,,,,,
1570161945,2019-10-04 04:05:45.722,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,,6.0590627999999995E1,2.9506095999999997E2,1.7144321599999998E2,1.1373924799999999E2,2.97333504E2,5.771286E1,2.1794636799999998E2,3.16017312E2,,,,,1.3624217E1,2.4991733999999997E1,4.5207091999999996E1,3.1562604E1,5.3223924E1,5.7959092E1,5.3305712E1,8.370158E0,,,,,5,16,21,25,26,29,31,23,,,,,0,2,15,5,8,8,15,0,,,,,
1570162005,2019-10-04 04:06:45.722,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,,6.0590627999999995E1,2.9506095999999997E2,1.7144321599999998E2,1.1373924799999999E2,2.97333504E2,5.771286E1,2.1794636799999998E2,3.16017312E2,,,,,1.3624217E1,2.4991733999999997E1,4.5207091999999996E1,3.1562604E1,5.3223924E1,5.7959092E1,5.3305712E1,8.370158E0,,,,,5,16,21,25,26,29,31,23,,,,,0,2,15,5,8,8,15,0,,,,,
1570162065,2019-10-04 04:07:45.724,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,,6.0590627999999995E1,2.9506095999999997E2,1.7144321599999998E2,1.1373924799999999E2,2.97333504E2,5.771286E1,2.1794636799999998E2,3.16017312E2,,,,,1.3624217E1,2.4991733999999997E1,4.5207091999999996E1,3.1562604E1,5.3223924E1,5.7959092E1,5.3305712E1,8.370158E0,,,,,5,16,21,25,26,29,31,23,,,,,0,2,15,5,8,8,15,0,,,,,
1570162125,2019-10-04 04:08:45.722,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,,6.0590627999999995E1,2.9506095999999997E2,1.7144321599999998E2,1.1373924799999999E2,2.97333504E2,5.771286E1,2.1794636799999998E2,3.16017312E2,,,,,1.3624217E1,2.4991733999999997E1,4.5207091999999996E1,3.1562604E1,5.3223924E1,5.7959092E1,5.3305712E1,8.370158E0,,,,,5,16,21,25,26,29,31,23,,,,,0,2,15,5,8,8,15,0,,,,,
1570162185,2019-10-04 04:09:45.722,Not acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,,6.0590627999999995E1,2.9506095999999997E2,1.7144321599999998E2,1.1373924799999999E2,2.97333504E2,5.771286E1,2.1794636799999998E2,3.16017312E2,,,,,1.3624217E1,2.4991733999999997E1,4.5207091999999996E1,3.1562604E1,5.3223924E1,5.7959092E1,5.3305712E1,8.370158E0,,,,,5,16,21,25,26,29,31,23,,,,,0,2,15,5,8,8,15,0,,,,,
