Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570161645,2019-10-04 04:00:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,20500,8893,0,2019-10-04 03:40:42.000000000,
1570161705,2019-10-04 04:01:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,21800,8893,0,2019-10-04 03:40:42.000000000,
1570161765,2019-10-04 04:02:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,22800,8893,0,2019-10-04 03:40:42.000000000,
1570161825,2019-10-04 04:03:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,24000,8893,0,2019-10-04 03:40:42.000000000,
1570161885,2019-10-04 04:04:45.755,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,25400,8893,0,2019-10-04 03:40:42.000000000,
1570161945,2019-10-04 04:05:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,26600,8893,0,2019-10-04 03:40:42.000000000,
1570162005,2019-10-04 04:06:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,27800,8893,0,2019-10-04 03:40:42.000000000,
1570162065,2019-10-04 04:07:45.724,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,29200,8893,0,2019-10-04 03:40:42.000000000,
1570162125,2019-10-04 04:08:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,30600,8893,0,2019-10-04 03:40:42.000000000,
1570162185,2019-10-04 04:09:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,32000,8893,0,2019-10-04 03:40:42.000000000,
1570162245,2019-10-04 04:10:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,33100,8893,0,2019-10-04 03:40:42.000000000,
1570162305,2019-10-04 04:11:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,34100,8893,0,2019-10-04 03:40:42.000000000,
1570162365,2019-10-04 04:12:45.723,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,35400,8893,0,2019-10-04 03:40:42.000000000,
1570162425,2019-10-04 04:13:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,36800,8893,0,2019-10-04 03:40:42.000000000,
1570162485,2019-10-04 04:14:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,38000,8893,0,2019-10-04 03:40:42.000000000,
1570162545,2019-10-04 04:15:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,39200,8893,0,2019-10-04 03:40:42.000000000,
1570162605,2019-10-04 04:16:45.751,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,40700,8893,0,2019-10-04 03:40:42.000000000,
1570162665,2019-10-04 04:17:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,42000,8893,0,2019-10-04 03:40:42.000000000,
1570162725,2019-10-04 04:18:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,43100,8893,0,2019-10-04 03:40:42.000000000,
1570162785,2019-10-04 04:19:45.753,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,44600,8893,0,2019-10-04 03:40:42.000000000,
1570162845,2019-10-04 04:20:45.757,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,45800,8893,0,2019-10-04 03:40:42.000000000,
1570162905,2019-10-04 04:21:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,47100,8893,0,2019-10-04 03:40:42.000000000,
1570162965,2019-10-04 04:22:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,48700,8893,0,2019-10-04 03:40:42.000000000,
1570163025,2019-10-04 04:23:45.722,57.990660N 10.574374E 212m,Off,4,1.725183E0,5.369546E-1,Time OK,Free running,50100,8893,0,2019-10-04 03:40:42.000000000,
1570163085,2019-10-04 04:24:45.722,57.990660N 10.574374E 212m,No GPS time,4,1.725183E0,5.369546E-1,Time OK,Free running,51400,8893,0,2019-10-04 03:40:42.000000000,
1570163145,2019-10-04 04:25:45.723,57.990592N 10.574301E 203m,Doing fixes,5,3.149619E0,2.1534402E0,Time OK,Coarse lock,100,8936,0,2019-10-04 04:25:42.000000000,
1570163205,2019-10-04 04:26:45.722,57.990568N 10.574334E 209m,Doing fixes,6,2.5332642E0,10.5740206E0,Time OK,Fine lock,100,8904,0,2019-10-04 04:26:42.000000000,
1570163265,2019-10-04 04:27:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,600,8905,0,2019-10-04 04:27:02.000000000,
1570163325,2019-10-04 04:28:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,1600,8905,0,2019-10-04 04:27:02.000000000,
1570163385,2019-10-04 04:29:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,3000,8905,0,2019-10-04 04:27:02.000000000,
1570163445,2019-10-04 04:30:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,4100,8905,0,2019-10-04 04:27:02.000000000,
1570163505,2019-10-04 04:31:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,5000,8905,0,2019-10-04 04:27:02.000000000,
1570163565,2019-10-04 04:32:45.724,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,6000,8905,0,2019-10-04 04:27:02.000000000,
1570163625,2019-10-04 04:33:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,7200,8905,0,2019-10-04 04:27:02.000000000,
1570163685,2019-10-04 04:34:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,8300,8905,0,2019-10-04 04:27:02.000000000,
1570163745,2019-10-04 04:35:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,9600,8905,0,2019-10-04 04:27:02.000000000,
1570163805,2019-10-04 04:36:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,10900,8905,0,2019-10-04 04:27:02.000000000,
1570163865,2019-10-04 04:37:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,12300,8905,0,2019-10-04 04:27:02.000000000,
1570163925,2019-10-04 04:38:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,14000,8905,0,2019-10-04 04:27:02.000000000,
1570163985,2019-10-04 04:39:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,15300,8905,0,2019-10-04 04:27:02.000000000,
1570164045,2019-10-04 04:40:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,16200,8905,0,2019-10-04 04:27:02.000000000,
1570164105,2019-10-04 04:41:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,17200,8905,0,2019-10-04 04:27:02.000000000,
1570164165,2019-10-04 04:42:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,18400,8905,0,2019-10-04 04:27:02.000000000,
1570164225,2019-10-04 04:43:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,19800,8905,0,2019-10-04 04:27:02.000000000,
1570164285,2019-10-04 04:44:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,21400,8905,0,2019-10-04 04:27:02.000000000,
1570164345,2019-10-04 04:45:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,22800,8905,0,2019-10-04 04:27:02.000000000,
1570164405,2019-10-04 04:46:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,24200,8905,0,2019-10-04 04:27:02.000000000,
1570164465,2019-10-04 04:47:45.723,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,25700,8905,0,2019-10-04 04:27:02.000000000,
1570164525,2019-10-04 04:48:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,27000,8905,0,2019-10-04 04:27:02.000000000,
1570164585,2019-10-04 04:49:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,28400,8905,0,2019-10-04 04:27:02.000000000,
1570164645,2019-10-04 04:50:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,29700,8905,0,2019-10-04 04:27:02.000000000,
1570164705,2019-10-04 04:51:45.751,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,30700,8905,0,2019-10-04 04:27:02.000000000,
1570164765,2019-10-04 04:52:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,31800,8905,0,2019-10-04 04:27:02.000000000,
1570164825,2019-10-04 04:53:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,33100,8905,0,2019-10-04 04:27:02.000000000,
1570164885,2019-10-04 04:54:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,34500,8905,0,2019-10-04 04:27:02.000000000,
1570164945,2019-10-04 04:55:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,36000,8905,0,2019-10-04 04:27:02.000000000,
1570165005,2019-10-04 04:56:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,37500,8905,0,2019-10-04 04:27:02.000000000,
1570165065,2019-10-04 04:57:45.722,57.990568N 10.574335E 209m,Off,5,3.100581E0,2.109957E0,Time OK,Free running,38900,8905,0,2019-10-04 04:27:02.000000000,
