Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570147245,2019-10-04 00:00:45.722,-2.3577213E-3,-1.04699135E-2,-3.8232803E-3,-4.2204857E-3,3.6782455E-1,3.627119E-1,3.7018204E-1,
1570147305,2019-10-04 00:01:45.722,-2.8374195E-3,-1.0425806E-2,-3.689289E-3,-3.8027763E-3,3.638134E-1,3.576479E-1,3.6625957E-1,
1570147365,2019-10-04 00:02:45.732,-5.033016E-4,-8.43358E-3,-1.7237663E-3,-1.9133091E-3,3.701601E-1,3.6315823E-1,3.7315464E-1,
1570147425,2019-10-04 00:03:45.724,-9.2434883E-4,-8.184433E-3,-2.2206306E-3,-2.206564E-3,3.7732315E-1,3.6962032E-1,3.7906742E-1,
1570147485,2019-10-04 00:04:45.722,-6.1392784E-4,-8.482218E-3,-1.650095E-3,-2.1760464E-3,3.707943E-1,3.6301994E-1,3.719015E-1,
1570147545,2019-10-04 00:05:45.722,-2.9432774E-3,-1.0317802E-2,-3.6129951E-3,-4.0402412E-3,3.649454E-1,3.5920525E-1,3.666458E-1,
1570147605,2019-10-04 00:06:45.722,-1.2421608E-4,-7.829189E-3,-1.347065E-3,-1.6953945E-3,3.716879E-1,3.6402607E-1,3.7438107E-1,
1570147665,2019-10-04 00:07:45.722,-2.2804737E-3,-1.0336161E-2,-3.6773682E-3,-3.714323E-3,3.6781025E-1,3.625164E-1,3.6989594E-1,
1570147725,2019-10-04 00:08:45.722,-7.0118904E-4,-8.425474E-3,-1.7776489E-3,-2.1634102E-3,3.7204266E-1,3.684435E-1,3.763342E-1,
1570147785,2019-10-04 00:09:45.724,1.06334686E-4,-7.760763E-3,-1.0175705E-3,-1.2214184E-3,3.7454033E-1,3.6942005E-1,3.7547493E-1,
1570147845,2019-10-04 00:10:45.722,-3.5858154E-4,-8.69298E-3,-1.6043186E-3,-1.8758774E-3,3.7296486E-1,3.6809635E-1,3.745699E-1,
1570147905,2019-10-04 00:11:45.722,-2.3555756E-4,-7.869005E-3,-9.953976E-4,-1.5180111E-3,3.7508297E-1,3.6833954E-1,3.7611866E-1,
1570147965,2019-10-04 00:12:45.722,1.8424988E-3,-6.0400963E-3,7.543564E-4,5.1140785E-4,3.7908268E-1,3.737793E-1,3.8308525E-1,
1570148025,2019-10-04 00:13:45.722,1.5921593E-3,-6.3893795E-3,2.2506714E-4,-4.5847893E-4,3.8002586E-1,3.742237E-1,3.814335E-1,
1570148085,2019-10-04 00:14:45.724,-3.0994415E-4,-7.894039E-3,-1.3711452E-3,-1.7313957E-3,3.693142E-1,3.652897E-1,3.7373638E-1,
1570148145,2019-10-04 00:15:45.722,1.8641949E-3,-5.710125E-3,4.6873093E-4,1.5974045E-5,3.8011074E-1,3.7459087E-1,3.8241005E-1,
1570148205,2019-10-04 00:16:45.722,-2.5725365E-3,-1.04448795E-2,-3.5135746E-3,-4.042864E-3,3.6471653E-1,3.5752678E-1,3.6585236E-1,
1570148265,2019-10-04 00:17:45.724,-2.6168823E-3,-1.0212421E-2,-3.394127E-3,-3.7777424E-3,3.6379623E-1,3.5777187E-1,3.6694813E-1,
1570148325,2019-10-04 00:18:45.722,-2.6273727E-4,-8.049965E-3,-9.6559525E-4,-2.006054E-3,3.700285E-1,3.6465073E-1,3.717661E-1,
1570148385,2019-10-04 00:19:45.723,1.9779205E-3,-5.8903694E-3,6.132126E-4,1.1444092E-5,3.8209248E-1,3.7603378E-1,3.859949E-1,
1570148445,2019-10-04 00:20:45.754,1.3685226E-3,-6.25515E-3,5.199909E-4,4.9352646E-5,3.8455772E-1,3.7914085E-1,3.861847E-1,
1570148505,2019-10-04 00:21:45.722,-9.396076E-4,-9.00197E-3,-1.8696785E-3,-2.0935535E-3,3.726759E-1,3.6829853E-1,3.7629795E-1,
1570148565,2019-10-04 00:22:45.724,1.8343925E-3,-6.144047E-3,5.142689E-4,2.8443336E-4,3.8298225E-1,3.7575245E-1,3.8555336E-1,
1570148625,2019-10-04 00:23:45.722,-2.6869774E-4,-7.712126E-3,-1.430273E-3,-1.7335415E-3,3.726473E-1,3.6833668E-1,3.7700558E-1,
1570148685,2019-10-04 00:24:45.722,2.0194054E-3,-5.967617E-3,2.0623207E-4,2.9611588E-4,3.8054848E-1,3.741827E-1,3.7874126E-1,
1570148745,2019-10-04 00:25:45.722,-2.696991E-3,-1.0409117E-2,-3.4327507E-3,-4.190445E-3,3.6719608E-1,3.6266422E-1,3.7180805E-1,
1570148805,2019-10-04 00:26:45.722,-2.5348663E-3,-1.02620125E-2,-3.8423538E-3,-4.340887E-3,3.665495E-1,3.6178875E-1,3.7189007E-1,
1570148865,2019-10-04 00:27:45.759,-2.5689602E-3,-1.0468006E-2,-3.800869E-3,-4.3382645E-3,3.6854458E-1,3.613615E-1,3.7434292E-1,
1570148925,2019-10-04 00:28:45.722,-2.2149086E-4,-7.7445507E-3,-1.4650822E-3,-1.3263226E-3,3.7295914E-1,3.6813545E-1,3.7735748E-1,
1570148985,2019-10-04 00:29:45.722,1.6403198E-3,-6.1910152E-3,5.7935715E-4,1.9025803E-4,3.7597275E-1,3.708248E-1,3.7853527E-1,
1570149045,2019-10-04 00:30:45.722,-2.38657E-3,-9.9895E-3,-3.4308434E-3,-4.122257E-3,3.6456585E-1,3.5838032E-1,3.6795998E-1,
1570149105,2019-10-04 00:31:45.722,1.8270016E-3,-5.8567524E-3,5.0854683E-4,4.506111E-4,3.810835E-1,3.7499237E-1,3.8259792E-1,
1570149165,2019-10-04 00:32:45.722,1.6121864E-3,-5.964279E-3,7.70092E-4,4.7683716E-4,3.8106728E-1,3.7416553E-1,3.8304615E-1,
1570149225,2019-10-04 00:33:45.723,-3.8003922E-4,-7.947922E-3,-9.975433E-4,-1.540184E-3,3.6802292E-1,3.6497116E-1,3.7373638E-1,
