Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570208445,2019-10-04 17:00:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,,,,,,2.39376816E2,2.99416608E2,1.9485275199999998E2,8.190590399999999E1,7.895724E1,2.61652576E2,1.7243616E2,,,,,,3.4289352E1,5.0484519999999996E1,1.3492083E1,6.439915599999999E1,3.3227874E1,2.204535E1,6.2919239999999995E1,,,,,,2,5,6,7,9,13,30,,,,,,15,7,1,11,4,5,15,,,,,,
1570208505,2019-10-04 17:01:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,,Acquired,,,,,,2.38957856E2,2.99218816E2,1.94720832E2,8.098474399999999E1,7.9217872E1,,1.72011744E2,,,,,,3.3948492E1,5.0925951999999995E1,1.3057134999999999E1,6.4153768E1,3.2826451999999996E1,,6.3371164E1,,,,,,2,5,6,7,9,,30,,,,,,15,7,1,12,5,,15,,,,,,
1570208565,2019-10-04 17:02:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,,Acquired,,,,,,2.38957856E2,2.99218816E2,1.94720832E2,8.098474399999999E1,7.9217872E1,,1.72011744E2,,,,,,3.3948492E1,5.0925951999999995E1,1.3057134999999999E1,6.4153768E1,3.2826451999999996E1,,6.3371164E1,,,,,,2,5,6,7,9,,30,,,,,,15,7,1,12,5,,15,,,,,,
1570208625,2019-10-04 17:03:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,,Acquired,,,,,,2.38957856E2,2.99218816E2,1.94720832E2,8.098474399999999E1,7.9217872E1,,1.72011744E2,,,,,,3.3948492E1,5.0925951999999995E1,1.3057134999999999E1,6.4153768E1,3.2826451999999996E1,,6.3371164E1,,,,,,2,5,6,7,9,,30,,,,,,15,7,1,12,5,,15,,,,,,
1570208685,2019-10-04 17:04:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,,Acquired,,,,,,2.38957856E2,2.99218816E2,1.94720832E2,8.098474399999999E1,7.9217872E1,,1.72011744E2,,,,,,3.3948492E1,5.0925951999999995E1,1.3057134999999999E1,6.4153768E1,3.2826451999999996E1,,6.3371164E1,,,,,,2,5,6,7,9,,30,,,,,,15,7,1,12,5,,15,,,,,,
1570208745,2019-10-04 17:05:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,,Acquired,,,,,,2.38957856E2,2.99218816E2,1.94720832E2,8.098474399999999E1,7.9217872E1,,1.72011744E2,,,,,,3.3948492E1,5.0925951999999995E1,1.3057134999999999E1,6.4153768E1,3.2826451999999996E1,,6.3371164E1,,,,,,2,5,6,7,9,,30,,,,,,15,7,1,12,5,,15,,,,,,
1570208805,2019-10-04 17:06:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,,Acquired,,,,,,2.38957856E2,2.99218816E2,1.94720832E2,8.098474399999999E1,7.9217872E1,,1.72011744E2,,,,,,3.3948492E1,5.0925951999999995E1,1.3057134999999999E1,6.4153768E1,3.2826451999999996E1,,6.3371164E1,,,,,,2,5,6,7,9,,30,,,,,,15,7,1,12,5,,15,,,,,,
1570208865,2019-10-04 17:07:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,,Acquired,,,,,,2.38957856E2,2.99218816E2,1.94720832E2,8.098474399999999E1,7.9217872E1,,1.72011744E2,,,,,,3.3948492E1,5.0925951999999995E1,1.3057134999999999E1,6.4153768E1,3.2826451999999996E1,,6.3371164E1,,,,,,2,5,6,7,9,,30,,,,,,15,7,1,12,5,,15,,,,,,
1570208925,2019-10-04 17:08:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,,Acquired,,,,,,2.38957856E2,2.99218816E2,1.94720832E2,8.098474399999999E1,7.9217872E1,,1.72011744E2,,,,,,3.3948492E1,5.0925951999999995E1,1.3057134999999999E1,6.4153768E1,3.2826451999999996E1,,6.3371164E1,,,,,,2,5,6,7,9,,30,,,,,,15,7,1,12,5,,15,,,,,,
1570208985,2019-10-04 17:09:45.724,Acquired,Acquired,Acquired,Acquired,Acquired,,Acquired,,,,,,2.38957856E2,2.99218816E2,1.94720832E2,8.098474399999999E1,7.9217872E1,,1.72011744E2,,,,,,3.3948492E1,5.0925951999999995E1,1.3057134999999999E1,6.4153768E1,3.2826451999999996E1,,6.3371164E1,,,,,,2,5,6,7,9,,30,,,,,,15,7,1,12,5,,15,,,,,,
