Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570183245,2019-10-04 10:00:45.722,57.990624N 10.574494E 188m,Off,8,3.3647447E0,2.4386032E0,Time OK,Free running,13300,9002,0,2019-10-04 09:49:12.000000000,
1570183305,2019-10-04 10:01:45.722,57.990624N 10.574494E 188m,Off,8,3.3647447E0,2.4386032E0,Time OK,Free running,15200,9002,0,2019-10-04 09:49:12.000000000,
1570183365,2019-10-04 10:02:45.722,57.990624N 10.574494E 188m,Off,8,3.3647447E0,2.4386032E0,Time OK,Free running,17300,9002,0,2019-10-04 09:49:12.000000000,
1570183425,2019-10-04 10:03:45.722,57.990624N 10.574494E 188m,Off,8,3.3647447E0,2.4386032E0,Time OK,Free running,19400,9002,0,2019-10-04 09:49:12.000000000,
1570183485,2019-10-04 10:04:45.772,57.990624N 10.574494E 188m,Off,8,3.3647447E0,2.4386032E0,Time OK,Free running,21400,9002,0,2019-10-04 09:49:12.000000000,
1570183545,2019-10-04 10:05:45.724,57.990624N 10.574494E 188m,Off,8,3.3647447E0,2.4386032E0,Time OK,Free running,23500,9002,0,2019-10-04 09:49:12.000000000,
1570183605,2019-10-04 10:06:45.722,57.990624N 10.574494E 188m,Off,8,3.3647447E0,2.4386032E0,Time OK,Free running,25700,9002,0,2019-10-04 09:49:12.000000000,
1570183665,2019-10-04 10:07:45.722,57.990624N 10.574494E 188m,Off,8,3.3647447E0,2.4386032E0,Time OK,Free running,28300,9002,0,2019-10-04 09:49:12.000000000,
1570183725,2019-10-04 10:08:45.722,57.990624N 10.574494E 188m,Off,8,3.3647447E0,2.4386032E0,Time OK,Free running,30900,9002,0,2019-10-04 09:49:12.000000000,
1570183785,2019-10-04 10:09:45.723,57.990624N 10.574494E 188m,Off,8,3.3647447E0,2.4386032E0,Time OK,Free running,33400,9002,0,2019-10-04 09:49:12.000000000,
1570183845,2019-10-04 10:10:45.722,57.990624N 10.574494E 188m,Off,8,3.3647447E0,2.4386032E0,Time OK,Free running,36400,9002,0,2019-10-04 09:49:12.000000000,
