Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570161645,2019-10-04 04:00:45.722,1.5921593E-3,-5.793333E-3,2.3984909E-4,1.4400482E-4,3.846407E-1,3.7983513E-1,3.8611698E-1,
1570161705,2019-10-04 04:01:45.722,-2.6831627E-3,-1.0463476E-2,-3.7901402E-3,-4.1749477E-3,3.743086E-1,3.686037E-1,3.7666416E-1,
1570161765,2019-10-04 04:02:45.722,-2.6869774E-4,-8.656502E-3,-1.863718E-3,-2.3231506E-3,3.7788868E-1,3.7211323E-1,3.7887287E-1,
1570161825,2019-10-04 04:03:45.722,-7.0524216E-4,-8.220911E-3,-1.5451908E-3,-1.6920567E-3,3.777132E-1,3.7422276E-1,3.81855E-1,
1570161885,2019-10-04 04:04:45.755,-2.9325485E-5,-7.987261E-3,-1.4698505E-3,-1.3096333E-3,3.771143E-1,3.7133598E-1,3.7956047E-1,
1570161945,2019-10-04 04:05:45.722,1.9288063E-4,-7.741928E-3,-1.2009144E-3,-1.3551712E-3,3.7285805E-1,3.692789E-1,3.7699127E-1,
1570162005,2019-10-04 04:06:45.722,-2.7184486E-3,-1.0161638E-2,-3.7596226E-3,-4.0593147E-3,3.7174702E-1,3.6590195E-1,3.7544155E-1,
1570162065,2019-10-04 04:07:45.724,-2.052784E-4,-7.384062E-3,-1.1115074E-3,-1.0762215E-3,3.7881088E-1,3.72756E-1,3.81176E-1,
1570162125,2019-10-04 04:08:45.722,-9.2601776E-4,-8.649349E-3,-1.7623901E-3,-2.0678043E-3,3.747158E-1,3.6972523E-1,3.786869E-1,
1570162185,2019-10-04 04:09:45.722,9.775162E-6,-8.263588E-3,-8.854866E-4,-1.6252995E-3,3.787527E-1,3.7363148E-1,3.8020515E-1,
1570162245,2019-10-04 04:10:45.722,-2.6044846E-3,-9.963512E-3,-3.685236E-3,-4.333496E-3,3.7325E-1,3.6802292E-1,3.737831E-1,
1570162305,2019-10-04 04:11:45.722,-2.460003E-3,-1.0586977E-2,-3.6985874E-3,-3.943205E-3,3.7130356E-1,3.6684704E-1,3.763008E-1,
1570162365,2019-10-04 04:12:45.723,-8.831024E-4,-8.697033E-3,-2.2075176E-3,-2.199173E-3,3.7560368E-1,3.6941147E-1,3.782978E-1,
1570162425,2019-10-04 04:13:45.722,2.1271706E-3,-6.1047077E-3,6.685257E-4,3.3569336E-4,3.8024998E-1,3.7396145E-1,3.828907E-1,
1570162485,2019-10-04 04:14:45.722,-1.3139248E-3,-8.579969E-3,-1.7490387E-3,-2.1092892E-3,3.7484074E-1,3.7069416E-1,3.772812E-1,
1570162545,2019-10-04 04:15:45.722,1.8191338E-4,-7.6801777E-3,-8.6069107E-4,-1.4872551E-3,3.7955093E-1,3.731165E-1,3.8172817E-1,
1570162605,2019-10-04 04:16:45.751,-5.2452087E-6,-7.7688694E-3,-1.2328625E-3,-1.4097691E-3,3.8034153E-1,3.7402248E-1,3.845682E-1,
1570162665,2019-10-04 04:17:45.722,-6.532669E-4,-8.342981E-3,-1.6126633E-3,-2.0523071E-3,3.7734222E-1,3.7242126E-1,3.8081646E-1,
1570162725,2019-10-04 04:18:45.722,-9.870529E-5,-8.290052E-3,-1.7142296E-3,-2.0959377E-3,3.7771893E-1,3.7244892E-1,3.808651E-1,
1570162785,2019-10-04 04:19:45.753,-1.0595322E-3,-8.533001E-3,-1.6055107E-3,-2.1133423E-3,3.7555408E-1,3.704195E-1,3.8120174E-1,
1570162845,2019-10-04 04:20:45.757,-8.687973E-4,-8.443832E-3,-1.5721321E-3,-1.5773773E-3,3.8082886E-1,3.7465858E-1,3.8165283E-1,
1570162905,2019-10-04 04:21:45.722,3.0589104E-4,-7.7791214E-3,-1.2164116E-3,-1.5237331E-3,3.806677E-1,3.7595844E-1,3.8278866E-1,
1570162965,2019-10-04 04:22:45.722,-2.1014214E-3,-1.0004997E-2,-3.7035942E-3,-4.31633E-3,3.732481E-1,3.661518E-1,3.769865E-1,
1570163025,2019-10-04 04:23:45.722,1.7104149E-3,-6.2217712E-3,4.0507317E-4,1.9216537E-4,3.8472843E-1,3.7800884E-1,3.8659286E-1,
1570163085,2019-10-04 04:24:45.722,-4.6420097E-4,-8.463621E-3,-2.133131E-3,-1.8959045E-3,3.7746525E-1,3.7351036E-1,3.8123417E-1,
1570163145,2019-10-04 04:25:45.723,-9.226799E-4,-8.474827E-3,-1.3384819E-3,-2.3608208E-3,3.7786007E-1,3.727913E-1,3.823309E-1,
1570163205,2019-10-04 04:26:45.722,1.8491745E-3,-6.126642E-3,6.518364E-4,5.2809715E-4,3.8265896E-1,3.7948608E-1,3.8589E-1,
1570163265,2019-10-04 04:27:45.722,-4.553795E-4,-8.223295E-3,-1.8408298E-3,-2.2137165E-3,3.7885666E-1,3.738575E-1,3.8276386E-1,
1570163325,2019-10-04 04:28:45.722,1.8558502E-3,-6.25062E-3,7.047653E-4,1.0838509E-3,3.8355446E-1,3.7826824E-1,3.8662434E-1,
1570163385,2019-10-04 04:29:45.722,-2.6698112E-3,-1.0257721E-2,-3.636837E-3,-4.047632E-3,3.719778E-1,3.666258E-1,3.7574482E-1,
1570163445,2019-10-04 04:30:45.722,-2.7036667E-4,-7.89094E-3,-1.3561249E-3,-2.0332336E-3,3.785572E-1,3.731346E-1,3.8213158E-1,
1570163505,2019-10-04 04:31:45.722,-8.471012E-4,-8.579254E-3,-1.560688E-3,-2.1238327E-3,3.7778854E-1,3.721447E-1,3.8083744E-1,
1570163565,2019-10-04 04:32:45.724,1.6989708E-3,-5.5377483E-3,1.0714531E-3,4.107952E-4,3.8903904E-1,3.8372993E-1,3.930769E-1,
1570163625,2019-10-04 04:33:45.722,-2.645731E-3,-1.0606766E-2,-3.736496E-3,-4.0938854E-3,3.6944962E-1,3.65304E-1,3.771143E-1,
1570163685,2019-10-04 04:34:45.722,1.778841E-3,-6.067276E-3,5.6028366E-4,-1.3303757E-4,3.8193893E-1,3.773451E-1,3.852539E-1,
1570163745,2019-10-04 04:35:45.722,1.9218922E-3,-5.8591366E-3,4.9352646E-4,3.142357E-4,3.8108063E-1,3.76503E-1,3.8317108E-1,
1570163805,2019-10-04 04:36:45.722,2.3984909E-4,-7.5211525E-3,-1.3074875E-3,-1.7745495E-3,3.7463188E-1,3.685732E-1,3.7631702E-1,
1570163865,2019-10-04 04:37:45.722,-2.485752E-3,-1.0123253E-2,-3.8378239E-3,-3.985882E-3,3.702078E-1,3.6585522E-1,3.7500477E-1,
1570163925,2019-10-04 04:38:45.722,-2.8874874E-3,-9.825945E-3,-3.7403107E-3,-4.3640137E-3,3.720503E-1,3.665495E-1,3.7544632E-1,
1570163985,2019-10-04 04:39:45.722,1.4975071E-3,-6.123543E-3,5.9080124E-4,4.6682358E-4,3.8428974E-1,3.785324E-1,3.8737297E-1,
1570164045,2019-10-04 04:40:45.722,-3.5881996E-4,-8.122444E-3,-1.3999939E-3,-2.159357E-3,3.770914E-1,3.7235832E-1,3.8047314E-1,
1570164105,2019-10-04 04:41:45.722,-6.518364E-4,-8.880615E-3,-1.8727779E-3,-2.543211E-3,3.779068E-1,3.7199783E-1,3.7913322E-1,
1570164165,2019-10-04 04:42:45.722,1.5347004E-3,-5.9506893E-3,5.877018E-4,8.9645386E-5,3.821354E-1,3.770752E-1,3.846836E-1,
1570164225,2019-10-04 04:43:45.722,-3.1256676E-4,-8.3909035E-3,-1.6024113E-3,-1.7895699E-3,3.757286E-1,3.7272453E-1,3.804989E-1,
1570164285,2019-10-04 04:44:45.722,-2.9098988E-3,-1.0009766E-2,-3.9303303E-3,-4.427433E-3,3.7265205E-1,3.6676407E-1,3.73518E-1,
1570164345,2019-10-04 04:45:45.722,-2.3617744E-3,-1.032114E-2,-3.6489964E-3,-4.3997765E-3,3.6964226E-1,3.6400318E-1,3.7268925E-1,
1570164405,2019-10-04 04:46:45.722,1.83177E-3,-6.1204433E-3,5.726814E-4,4.553795E-4,3.837881E-1,3.788662E-1,3.8758183E-1,
1570164465,2019-10-04 04:47:45.723,1.4033318E-3,-6.1318874E-3,6.9499016E-4,1.01327896E-4,3.8563442E-1,3.8068676E-1,3.884182E-1,
1570164525,2019-10-04 04:48:45.722,-2.815485E-3,-1.0610104E-2,-3.3626556E-3,-4.1339397E-3,3.7163734E-1,3.658905E-1,3.7419033E-1,
1570164585,2019-10-04 04:49:45.722,-1.7690659E-4,-8.052111E-3,-9.498596E-4,-1.8277168E-3,3.7690353E-1,3.7199497E-1,3.7795544E-1,
1570164645,2019-10-04 04:50:45.722,-2.361536E-3,-1.0242701E-2,-3.4897327E-3,-3.957987E-3,3.7228394E-1,3.6660385E-1,3.7604713E-1,
1570164705,2019-10-04 04:51:45.751,1.6255379E-3,-5.894184E-3,9.2983246E-5,4.5466423E-4,3.8113785E-1,3.7778187E-1,3.8499737E-1,
1570164765,2019-10-04 04:52:45.722,-9.441376E-5,-7.6494217E-3,-1.193285E-3,-1.294136E-3,3.7648296E-1,3.7127304E-1,3.7923717E-1,
1570164825,2019-10-04 04:53:45.722,-1.938343E-4,-7.589102E-3,-9.6797943E-4,-1.4064312E-3,3.7800312E-1,3.7293148E-1,3.810196E-1,
1570164885,2019-10-04 04:54:45.722,-2.439499E-3,-1.0244608E-2,-3.7465096E-3,-4.7626495E-3,3.706951E-1,3.668089E-1,3.74465E-1,
1570164945,2019-10-04 04:55:45.722,1.783371E-3,-5.6777E-3,2.3436546E-4,-2.9087067E-4,3.84264E-1,3.780136E-1,3.86158E-1,
1570165005,2019-10-04 04:56:45.722,-2.4867058E-4,-8.33416E-3,-2.1545887E-3,-1.9364357E-3,3.7748623E-1,3.7202263E-1,3.8016033E-1,
1570165065,2019-10-04 04:57:45.722,-2.6392937E-3,-1.0335922E-2,-3.2246113E-3,-3.7539005E-3,3.7143803E-1,3.6618137E-1,3.744688E-1,
1570165125,2019-10-04 04:58:45.722,1.853466E-3,-5.9227943E-3,3.33786E-5,-2.5963783E-4,3.8623714E-1,3.8068104E-1,3.870039E-1,
1570165185,2019-10-04 04:59:45.722,-2.9842854E-3,-1.0599136E-2,-3.965616E-3,-4.0581226E-3,3.7265015E-1,3.6626244E-1,3.753519E-1,
