Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570226445,2019-10-04 22:00:45.724,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,3.05472192E2,2.13251152E2,1.40836048E2,1.81278576E2,7.947879999999999E1,1.0541108E2,2.7388201599999996E2,2.8871472E2,4.7996379999999995E1,,,,2.3897624E1,3.6107492E1,3.3275017999999996E1,6.0550571999999995E1,3.4144736E1,3.2028776E1,2.4971552E1,6.52105E1,1.9581166E1,,,,10,12,13,15,17,19,20,24,28,,,,2,15,9,16,2,3,2,15,0,,,,
1570226505,2019-10-04 22:01:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,3.05472192E2,2.13251152E2,1.40836048E2,1.81278576E2,7.947879999999999E1,1.0541108E2,2.7388201599999996E2,2.8871472E2,4.7996379999999995E1,,,,2.3897624E1,3.6107492E1,3.3275017999999996E1,6.0550571999999995E1,3.4144736E1,3.2028776E1,2.4971552E1,6.52105E1,1.9581166E1,,,,10,12,13,15,17,19,20,24,28,,,,2,15,9,16,2,3,2,15,0,,,,
1570226565,2019-10-04 22:02:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,3.05472192E2,2.13251152E2,1.40836048E2,1.81278576E2,7.947879999999999E1,1.0541108E2,2.7388201599999996E2,2.8871472E2,4.7996379999999995E1,,,,2.3897624E1,3.6107492E1,3.3275017999999996E1,6.0550571999999995E1,3.4144736E1,3.2028776E1,2.4971552E1,6.52105E1,1.9581166E1,,,,10,12,13,15,17,19,20,24,28,,,,2,15,9,16,2,3,2,15,0,,,,
1570226625,2019-10-04 22:03:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,3.05472192E2,2.13251152E2,1.40836048E2,1.81278576E2,7.947879999999999E1,1.0541108E2,2.7388201599999996E2,2.8871472E2,4.7996379999999995E1,,,,2.3897624E1,3.6107492E1,3.3275017999999996E1,6.0550571999999995E1,3.4144736E1,3.2028776E1,2.4971552E1,6.52105E1,1.9581166E1,,,,10,12,13,15,17,19,20,24,28,,,,2,15,9,16,2,3,2,15,0,,,,
1570226685,2019-10-04 22:04:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,3.05472192E2,2.13251152E2,1.40836048E2,1.81278576E2,7.947879999999999E1,1.0541108E2,2.7388201599999996E2,2.8871472E2,4.7996379999999995E1,,,,2.3897624E1,3.6107492E1,3.3275017999999996E1,6.0550571999999995E1,3.4144736E1,3.2028776E1,2.4971552E1,6.52105E1,1.9581166E1,,,,10,12,13,15,17,19,20,24,28,,,,2,15,9,16,2,3,2,15,0,,,,
1570226745,2019-10-04 22:05:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,3.05472192E2,2.13251152E2,1.40836048E2,1.81278576E2,7.947879999999999E1,1.0541108E2,2.7388201599999996E2,2.8871472E2,4.7996379999999995E1,,,,2.3897624E1,3.6107492E1,3.3275017999999996E1,6.0550571999999995E1,3.4144736E1,3.2028776E1,2.4971552E1,6.52105E1,1.9581166E1,,,,10,12,13,15,17,19,20,24,28,,,,2,15,9,16,2,3,2,15,0,,,,
1570226805,2019-10-04 22:06:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,3.05472192E2,2.13251152E2,1.40836048E2,1.81278576E2,7.947879999999999E1,1.0541108E2,2.7388201599999996E2,2.8871472E2,4.7996379999999995E1,,,,2.3897624E1,3.6107492E1,3.3275017999999996E1,6.0550571999999995E1,3.4144736E1,3.2028776E1,2.4971552E1,6.52105E1,1.9581166E1,,,,10,12,13,15,17,19,20,24,28,,,,2,15,9,16,2,3,2,15,0,,,,
1570226865,2019-10-04 22:07:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,3.05472192E2,2.13251152E2,1.40836048E2,1.81278576E2,7.947879999999999E1,1.0541108E2,2.7388201599999996E2,2.8871472E2,4.7996379999999995E1,,,,2.3897624E1,3.6107492E1,3.3275017999999996E1,6.0550571999999995E1,3.4144736E1,3.2028776E1,2.4971552E1,6.52105E1,1.9581166E1,,,,10,12,13,15,17,19,20,24,28,,,,2,15,9,16,2,3,2,15,0,,,,
1570226925,2019-10-04 22:08:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,3.05472192E2,2.13251152E2,1.40836048E2,1.81278576E2,7.947879999999999E1,1.0541108E2,2.7388201599999996E2,2.8871472E2,4.7996379999999995E1,,,,2.3897624E1,3.6107492E1,3.3275017999999996E1,6.0550571999999995E1,3.4144736E1,3.2028776E1,2.4971552E1,6.52105E1,1.9581166E1,,,,10,12,13,15,17,19,20,24,28,,,,2,15,9,16,2,3,2,15,0,,,,
1570226985,2019-10-04 22:09:45.722,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Acquired,Not acquired,,,,3.05472192E2,2.13251152E2,1.40836048E2,1.81278576E2,7.947879999999999E1,1.0541108E2,2.7388201599999996E2,2.8871472E2,4.7996379999999995E1,,,,2.3897624E1,3.6107492E1,3.3275017999999996E1,6.0550571999999995E1,3.4144736E1,3.2028776E1,2.4971552E1,6.52105E1,1.9581166E1,,,,10,12,13,15,17,19,20,24,28,,,,2,15,9,16,2,3,2,15,0,,,,
