Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570230045,2019-10-04 23:00:45.722,-2.7170181E-3,-1.02415085E-2,-3.6303997E-3,-4.0471554E-3,3.5995865E-1,3.5411072E-1,3.6618614E-1,
1570230105,2019-10-04 23:01:45.722,9.775162E-6,-7.4875355E-3,-8.1443787E-4,-1.2190342E-3,3.7055016E-1,3.6365986E-1,3.727007E-1,
1570230165,2019-10-04 23:02:45.722,1.373291E-4,-8.0688E-3,-1.9745827E-3,-2.1603107E-3,3.6845493E-1,3.6254692E-1,3.7082958E-1,
1570230225,2019-10-04 23:03:45.722,-6.353855E-4,-8.76689E-3,-2.2025108E-3,-2.2537708E-3,3.6565304E-1,3.6104202E-1,3.6997032E-1,
1570230285,2019-10-04 23:04:45.722,-2.3593903E-3,-1.0013342E-2,-3.2999516E-3,-4.049301E-3,3.612547E-1,3.5657787E-1,3.635111E-1,
1570230345,2019-10-04 23:05:45.722,1.3546944E-3,-6.1774254E-3,7.715225E-4,4.5704842E-4,3.7396145E-1,3.669567E-1,3.751936E-1,
1570230405,2019-10-04 23:06:45.722,-3.0767918E-3,-1.0480404E-2,-3.835678E-3,-4.1139126E-3,3.6147213E-1,3.5592365E-1,3.6237335E-1,
1570230465,2019-10-04 23:07:45.723,3.004074E-4,-7.8623295E-3,-8.24213E-4,-1.2040138E-3,3.7065697E-1,3.6695862E-1,3.7349606E-1,
1570230525,2019-10-04 23:08:45.722,2.4578571E-3,-5.9370995E-3,7.252693E-4,3.9863586E-4,3.7279987E-1,3.656149E-1,3.754692E-1,
1570230585,2019-10-04 23:09:45.724,-3.8337708E-4,-8.394957E-3,-1.8367767E-3,-2.2115707E-3,3.6570835E-1,3.607006E-1,3.670969E-1,
1570230645,2019-10-04 23:10:45.722,-3.4451485E-4,-7.729292E-3,-1.2805462E-3,-1.9242764E-3,3.6839962E-1,3.6248302E-1,3.709364E-1,
1570230705,2019-10-04 23:11:45.722,1.6732216E-3,-6.348133E-3,4.4631958E-4,5.00679E-5,3.746481E-1,3.6790943E-1,3.75844E-1,
1570230765,2019-10-04 23:12:45.722,-2.1231174E-3,-1.0214806E-2,-3.5910606E-3,-4.1065216E-3,3.624878E-1,3.572626E-1,3.6353493E-1,
1570230825,2019-10-04 23:13:45.724,-8.7857246E-4,-8.064747E-3,-1.7397404E-3,-2.124548E-3,3.6992073E-1,3.631277E-1,3.713255E-1,
1570230885,2019-10-04 23:14:45.724,-2.2933483E-3,-1.0259867E-2,-3.3905506E-3,-3.1428337E-3,3.6210823E-1,3.5654736E-1,3.6355686E-1,
1570230945,2019-10-04 23:15:45.722,-2.3248196E-3,-1.0066032E-2,-3.8192272E-3,-3.9982796E-3,3.612442E-1,3.5518932E-1,3.6328793E-1,
1570231005,2019-10-04 23:16:45.722,-3.3068657E-4,-8.850813E-3,-1.4970303E-3,-1.2595654E-3,3.7002754E-1,3.6266136E-1,3.7208366E-1,
1570231065,2019-10-04 23:17:45.722,1.5964508E-3,-6.1933994E-3,7.543564E-4,5.5217743E-4,3.739872E-1,3.6877537E-1,3.776579E-1,
1570231125,2019-10-04 23:18:45.722,-1.9192696E-4,-7.3976517E-3,-1.5523434E-3,-1.9438267E-3,3.6800003E-1,3.6110878E-1,3.713026E-1,
1570231185,2019-10-04 23:19:45.722,-7.369518E-4,-8.054018E-3,-1.461029E-3,-1.5370846E-3,3.6746883E-1,3.6171913E-1,3.6980724E-1,
1570231245,2019-10-04 23:20:45.722,-2.4716854E-3,-1.005125E-2,-3.5591125E-3,-3.6194324E-3,3.605051E-1,3.5606766E-1,3.620224E-1,
1570231305,2019-10-04 23:21:45.722,-5.4192543E-4,-8.25429E-3,-1.8451214E-3,-2.4597645E-3,3.676958E-1,3.614998E-1,3.7230968E-1,
1570231365,2019-10-04 23:22:45.722,1.5156269E-3,-5.906582E-3,4.041195E-4,2.2673607E-4,3.7318325E-1,3.6703014E-1,3.766508E-1,
1570231425,2019-10-04 23:23:45.722,-2.3941994E-3,-9.943247E-3,-3.6466122E-3,-4.419327E-3,3.615427E-1,3.5629845E-1,3.648901E-1,
1570231485,2019-10-04 23:24:45.722,1.9769669E-3,-5.5701733E-3,2.3579597E-4,3.0946732E-4,3.744526E-1,3.6760998E-1,3.7255383E-1,
1570231545,2019-10-04 23:25:45.722,-2.6202202E-4,-8.216381E-3,-1.8224716E-3,-1.9869804E-3,3.6746597E-1,3.6141777E-1,3.707533E-1,
1570231605,2019-10-04 23:26:45.722,-2.9997826E-3,-1.0008097E-2,-3.2989979E-3,-4.142761E-3,3.628664E-1,3.5603905E-1,3.646183E-1,
1570231665,2019-10-04 23:27:45.722,-3.786087E-4,-8.638382E-3,-1.527071E-3,-2.5725365E-3,3.693695E-1,3.6400127E-1,3.7111378E-1,
1570231725,2019-10-04 23:28:45.722,1.6300678E-3,-6.0317516E-3,6.611347E-4,1.0375977E-3,3.7604427E-1,3.7067318E-1,3.793869E-1,
1570231785,2019-10-04 23:29:45.722,6.0796738E-5,-8.078814E-3,-9.26733E-4,-1.1992455E-3,3.671074E-1,3.6160946E-1,3.688383E-1,
1570231845,2019-10-04 23:30:45.722,-6.287098E-4,-8.752346E-3,-1.6531944E-3,-2.1619797E-3,3.683176E-1,3.623228E-1,3.7047482E-1,
1570231905,2019-10-04 23:31:45.722,-2.977848E-4,-8.760691E-3,-2.1042824E-3,-2.464056E-3,3.680668E-1,3.6383915E-1,3.703947E-1,
1570231965,2019-10-04 23:32:45.723,-6.246567E-4,-8.337259E-3,-1.3537407E-3,-1.7268658E-3,3.6691856E-1,3.6053753E-1,3.6856842E-1,
1570232025,2019-10-04 23:33:45.722,1.7898083E-3,-5.979061E-3,1.4662743E-4,2.772808E-4,3.7036133E-1,3.6346817E-1,3.7453556E-1,
1570232085,2019-10-04 23:34:45.722,-6.8330765E-4,-8.025646E-3,-1.8818378E-3,-2.0406246E-3,3.642788E-1,3.5713577E-1,3.6569214E-1,
1570232145,2019-10-04 23:35:45.722,-2.8762817E-3,-1.0159969E-2,-3.4396648E-3,-4.3234825E-3,3.6187077E-1,3.562107E-1,3.6549187E-1,
1570232205,2019-10-04 23:36:45.722,-2.7341843E-3,-1.0791779E-2,-3.8423538E-3,-4.430771E-3,3.6188984E-1,3.560953E-1,3.652277E-1,
1570232265,2019-10-04 23:37:45.723,-7.867813E-5,-7.476568E-3,-1.2271404E-3,-1.7771721E-3,3.688383E-1,3.63554E-1,3.71727E-1,
1570232325,2019-10-04 23:38:45.722,-7.7176094E-4,-8.233786E-3,-1.8901825E-3,-2.2346973E-3,3.681717E-1,3.6117935E-1,3.703394E-1,
1570232385,2019-10-04 23:39:45.722,-3.5119057E-4,-7.258177E-3,-1.2636185E-3,-1.7778873E-3,3.7026787E-1,3.6275482E-1,3.727827E-1,
1570232445,2019-10-04 23:40:45.722,3.578663E-4,-7.6482296E-3,-9.608269E-4,-1.5747547E-3,3.688221E-1,3.628664E-1,3.710642E-1,
1570232505,2019-10-04 23:41:45.732,-1.1885166E-3,-8.503675E-3,-1.6384125E-3,-2.2079945E-3,3.6697388E-1,3.6076736E-1,3.6906052E-1,
1570232565,2019-10-04 23:42:45.722,-3.1170845E-3,-1.0191441E-2,-3.4222603E-3,-4.141569E-3,3.5976124E-1,3.5545254E-1,3.6469173E-1,
1570232625,2019-10-04 23:43:45.722,-4.6777725E-4,-8.113623E-3,-7.0524216E-4,-1.0969639E-3,3.756008E-1,3.6823177E-1,3.7901688E-1,
1570232685,2019-10-04 23:44:45.722,-2.257824E-3,-9.963989E-3,-3.5321712E-3,-4.1890144E-3,3.624401E-1,3.558216E-1,3.6473656E-1,
1570232745,2019-10-04 23:45:45.722,-4.799366E-4,-7.931471E-3,-1.3906956E-3,-1.9638538E-3,3.6822128E-1,3.6297894E-1,3.693037E-1,
