Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570492845,2019-10-08 00:00:45.722,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570492905,2019-10-08 00:01:45.722,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570492965,2019-10-08 00:02:45.722,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570493025,2019-10-08 00:03:45.722,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570493085,2019-10-08 00:04:45.722,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570493145,2019-10-08 00:05:45.722,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570493205,2019-10-08 00:06:45.722,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570493265,2019-10-08 00:07:45.723,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570493325,2019-10-08 00:08:45.722,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570493385,2019-10-08 00:09:45.722,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570493445,2019-10-08 00:10:45.723,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570493505,2019-10-08 00:11:45.722,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
1570493565,2019-10-08 00:12:45.723,Not acquired,Not acquired,Acquired,Not acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,Acquired,,,1.1175695999999999E2,7.0877648E1,4.0042988E1,3.15423968E2,4.2334827999999995E1,1.24511984E2,2.56678976E2,2.93318336E2,3.449078E1,1.9292288E2,,,1.4559114999999998E1,1.7190824E1,7.964359999999999E1,2.2964E1,2.1843857999999997E1,5.5153724E1,5.077366E1,4.1272284E1,7.033570999999999E0,1.2030192999999999E1,,,2,6,12,14,19,24,25,32,17,29,,,0,0,15,0,2,15,12,8,0,4,,,
