Time(longsecs),Time(UTC),GPS Satellite Acquisition Flag 1,GPS Satellite Acquisition Flag 2,GPS Satellite Acquisition Flag 3,GPS Satellite Acquisition Flag 4,GPS Satellite Acquisition Flag 5,GPS Satellite Acquisition Flag 6,GPS Satellite Acquisition Flag 7,GPS Satellite Acquisition Flag 8,GPS Satellite Acquisition Flag 9,GPS Satellite Acquisition Flag 10,GPS Satellite Acquisition Flag 11,GPS Satellite Acquisition Flag 12,GPS Satellite Azimuth 1(Degrees),GPS Satellite Azimuth 2(Degrees),GPS Satellite Azimuth 3(Degrees),GPS Satellite Azimuth 4(Degrees),GPS Satellite Azimuth 5(Degrees),GPS Satellite Azimuth 6(Degrees),GPS Satellite Azimuth 7(Degrees),GPS Satellite Azimuth 8(Degrees),GPS Satellite Azimuth 9(Degrees),GPS Satellite Azimuth 10(Degrees),GPS Satellite Azimuth 11(Degrees),GPS Satellite Azimuth 12(Degrees),GPS Satellite Elevation 1(Degrees),GPS Satellite Elevation 2(Degrees),GPS Satellite Elevation 3(Degrees),GPS Satellite Elevation 4(Degrees),GPS Satellite Elevation 5(Degrees),GPS Satellite Elevation 6(Degrees),GPS Satellite Elevation 7(Degrees),GPS Satellite Elevation 8(Degrees),GPS Satellite Elevation 9(Degrees),GPS Satellite Elevation 10(Degrees),GPS Satellite Elevation 11(Degrees),GPS Satellite Elevation 12(Degrees),GPS Satellite PRN 1,GPS Satellite PRN 2,GPS Satellite PRN 3,GPS Satellite PRN 4,GPS Satellite PRN 5,GPS Satellite PRN 6,GPS Satellite PRN 7,GPS Satellite PRN 8,GPS Satellite PRN 9,GPS Satellite PRN 10,GPS Satellite PRN 11,GPS Satellite PRN 12,GPS Satellite Signal Level 1(AMU),GPS Satellite Signal Level 2(AMU),GPS Satellite Signal Level 3(AMU),GPS Satellite Signal Level 4(AMU),GPS Satellite Signal Level 5(AMU),GPS Satellite Signal Level 6(AMU),GPS Satellite Signal Level 7(AMU),GPS Satellite Signal Level 8(AMU),GPS Satellite Signal Level 9(AMU),GPS Satellite Signal Level 10(AMU),GPS Satellite Signal Level 11(AMU),GPS Satellite Signal Level 12(AMU),
1570564845,2019-10-08 20:00:45.722,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,,,,,1.9074193599999998E2,7.653948E1,2.9512703999999997E2,3.2031283199999996E2,2.5447979199999997E2,8.4171128E1,6.7087288E1,2.9520272E2,,,,,3.0142215999999998E1,8.3667416E1,5.6983328E1,1.456425E1,1.9623023999999997E1,5.4027136E1,2.9130364E1,6.809544E0,,,,,5,13,15,20,24,28,30,21,,,,,13,11,3,0,2,10,4,0,,,,,
1570564905,2019-10-08 20:01:45.722,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,,,,,1.9074193599999998E2,7.653948E1,2.9512703999999997E2,3.2031283199999996E2,2.5447979199999997E2,8.4171128E1,6.7087288E1,2.9520272E2,,,,,3.0142215999999998E1,8.3667416E1,5.6983328E1,1.456425E1,1.9623023999999997E1,5.4027136E1,2.9130364E1,6.809544E0,,,,,5,13,15,20,24,28,30,21,,,,,13,11,3,0,2,10,4,0,,,,,
1570564965,2019-10-08 20:02:45.722,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,,,,,1.9074193599999998E2,7.653948E1,2.9512703999999997E2,3.2031283199999996E2,2.5447979199999997E2,8.4171128E1,6.7087288E1,2.9520272E2,,,,,3.0142215999999998E1,8.3667416E1,5.6983328E1,1.456425E1,1.9623023999999997E1,5.4027136E1,2.9130364E1,6.809544E0,,,,,5,13,15,20,24,28,30,21,,,,,13,11,3,0,2,10,4,0,,,,,
1570565025,2019-10-08 20:03:45.722,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,,,,,1.9074193599999998E2,7.653948E1,2.9512703999999997E2,3.2031283199999996E2,2.5447979199999997E2,8.4171128E1,6.7087288E1,2.9520272E2,,,,,3.0142215999999998E1,8.3667416E1,5.6983328E1,1.456425E1,1.9623023999999997E1,5.4027136E1,2.9130364E1,6.809544E0,,,,,5,13,15,20,24,28,30,21,,,,,13,11,3,0,2,10,4,0,,,,,
1570565085,2019-10-08 20:04:45.722,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,,,,,1.9074193599999998E2,7.653948E1,2.9512703999999997E2,3.2031283199999996E2,2.5447979199999997E2,8.4171128E1,6.7087288E1,2.9520272E2,,,,,3.0142215999999998E1,8.3667416E1,5.6983328E1,1.456425E1,1.9623023999999997E1,5.4027136E1,2.9130364E1,6.809544E0,,,,,5,13,15,20,24,28,30,21,,,,,13,11,3,0,2,10,4,0,,,,,
1570565145,2019-10-08 20:05:45.722,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,,,,,1.9074193599999998E2,7.653948E1,2.9512703999999997E2,3.2031283199999996E2,2.5447979199999997E2,8.4171128E1,6.7087288E1,2.9520272E2,,,,,3.0142215999999998E1,8.3667416E1,5.6983328E1,1.456425E1,1.9623023999999997E1,5.4027136E1,2.9130364E1,6.809544E0,,,,,5,13,15,20,24,28,30,21,,,,,13,11,3,0,2,10,4,0,,,,,
1570565205,2019-10-08 20:06:45.722,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,,,,,1.9074193599999998E2,7.653948E1,2.9512703999999997E2,3.2031283199999996E2,2.5447979199999997E2,8.4171128E1,6.7087288E1,2.9520272E2,,,,,3.0142215999999998E1,8.3667416E1,5.6983328E1,1.456425E1,1.9623023999999997E1,5.4027136E1,2.9130364E1,6.809544E0,,,,,5,13,15,20,24,28,30,21,,,,,13,11,3,0,2,10,4,0,,,,,
1570565265,2019-10-08 20:07:45.722,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,,,,,1.9074193599999998E2,7.653948E1,2.9512703999999997E2,3.2031283199999996E2,2.5447979199999997E2,8.4171128E1,6.7087288E1,2.9520272E2,,,,,3.0142215999999998E1,8.3667416E1,5.6983328E1,1.456425E1,1.9623023999999997E1,5.4027136E1,2.9130364E1,6.809544E0,,,,,5,13,15,20,24,28,30,21,,,,,13,11,3,0,2,10,4,0,,,,,
1570565325,2019-10-08 20:08:45.722,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,,,,,1.9074193599999998E2,7.653948E1,2.9512703999999997E2,3.2031283199999996E2,2.5447979199999997E2,8.4171128E1,6.7087288E1,2.9520272E2,,,,,3.0142215999999998E1,8.3667416E1,5.6983328E1,1.456425E1,1.9623023999999997E1,5.4027136E1,2.9130364E1,6.809544E0,,,,,5,13,15,20,24,28,30,21,,,,,13,11,3,0,2,10,4,0,,,,,
1570565385,2019-10-08 20:09:45.722,Acquired,Acquired,Acquired,Not acquired,Acquired,Acquired,Acquired,Not acquired,,,,,1.9074193599999998E2,7.653948E1,2.9512703999999997E2,3.2031283199999996E2,2.5447979199999997E2,8.4171128E1,6.7087288E1,2.9520272E2,,,,,3.0142215999999998E1,8.3667416E1,5.6983328E1,1.456425E1,1.9623023999999997E1,5.4027136E1,2.9130364E1,6.809544E0,,,,,5,13,15,20,24,28,30,21,,,,,13,11,3,0,2,10,4,0,,,,,
