Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570554045,2019-10-08 17:00:45.722,-3.3712387E-4,-7.866383E-3,-8.845329E-4,-1.8470287E-3,3.5941124E-1,3.56781E-1,3.651886E-1,
1570554105,2019-10-08 17:01:45.722,2.169609E-3,-5.330324E-3,6.9975853E-4,1.0812283E-3,3.6531544E-1,3.6010265E-1,3.698511E-1,
1570554165,2019-10-08 17:02:45.722,7.867813E-6,-8.067369E-3,-1.4526844E-3,-1.8308163E-3,3.642826E-1,3.5709763E-1,3.6279964E-1,
1570554225,2019-10-08 17:03:45.759,-3.7670135E-5,-7.6494217E-3,-7.2550774E-4,-2.3171902E-3,3.6152935E-1,3.5391617E-1,3.714218E-1,
1570554285,2019-10-08 17:04:45.722,1.8873215E-3,-6.4804554E-3,1.106739E-3,7.367134E-4,3.663168E-1,3.6317444E-1,3.6809635E-1,
1570554345,2019-10-08 17:05:45.722,-4.2819977E-4,-8.631229E-3,-2.3453236E-3,-1.9309521E-3,3.554554E-1,3.5824585E-1,3.6409187E-1,
1570554405,2019-10-08 17:06:45.722,-7.510185E-4,-8.007765E-3,-1.7054081E-3,-1.6210079E-3,3.5836124E-1,3.504753E-1,3.582096E-1,
1570554465,2019-10-08 17:07:45.722,4.4465065E-4,-9.054422E-3,-2.0461082E-3,-1.8818378E-3,3.6543083E-1,3.5314083E-1,3.6167908E-1,
1570554525,2019-10-08 17:08:45.732,1.2292862E-3,-5.506754E-3,-3.170967E-5,-1.8286705E-4,3.6340332E-1,3.660183E-1,3.7730122E-1,
1570554585,2019-10-08 17:09:45.753,-4.1139126E-3,-1.0266542E-2,-4.2192936E-3,-2.2668839E-3,3.5706615E-1,3.4549809E-1,3.523264E-1,
1570554645,2019-10-08 17:10:45.722,1.2850761E-4,-7.328272E-3,-1.8451214E-3,-1.5320778E-3,3.5935402E-1,3.5450745E-1,3.7427044E-1,
1570554705,2019-10-08 17:11:45.722,-2.625227E-3,-1.0197401E-2,-3.1628609E-3,-4.0659904E-3,3.5130024E-1,3.473568E-1,3.551998E-1,
1570554765,2019-10-08 17:12:45.722,2.74992E-3,-6.770849E-3,1.2106895E-3,1.3866425E-3,3.625841E-1,3.5893726E-1,3.666067E-1,
1570554825,2019-10-08 17:13:45.722,-2.439499E-3,-1.06806755E-2,-3.7472248E-3,-3.7686825E-3,3.5132408E-1,3.5071754E-1,3.6088467E-1,
1570554885,2019-10-08 17:14:45.722,-1.655817E-3,-1.1586189E-2,-3.9610863E-3,-4.391432E-3,3.6020947E-1,3.507223E-1,3.6094666E-1,
1570554945,2019-10-08 17:15:45.722,7.247925E-5,-8.870363E-3,-1.3618469E-3,-1.5320778E-3,3.5972595E-1,3.5805225E-1,3.7110996E-1,
1570555005,2019-10-08 17:16:45.722,1.7881393E-3,-6.041765E-3,2.8038025E-4,-2.5963783E-4,3.6638355E-1,3.5887432E-1,3.6676407E-1,
1570555065,2019-10-08 17:17:45.722,-6.2561035E-4,-8.668184E-3,-1.1017323E-3,-2.133131E-3,3.5898113E-1,3.5143757E-1,3.6038303E-1,
1570555125,2019-10-08 17:18:45.722,1.5113354E-3,-6.090641E-3,2.310276E-4,4.911423E-4,3.6468124E-1,3.6011314E-1,3.6966705E-1,
