Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570557645,2019-10-08 18:00:45.722,57.990620N 10.574517E 194m,Off,6,2.9521427E0,1.8379492E0,Time OK,Free running,42100,9061,0,2019-10-08 17:33:22.000000000,
1570557705,2019-10-08 18:01:45.723,57.990620N 10.574517E 194m,Off,6,2.9521427E0,1.8379492E0,Time OK,Free running,43900,9061,0,2019-10-08 17:33:22.000000000,
1570557765,2019-10-08 18:02:45.722,57.990620N 10.574517E 194m,Off,6,2.9521427E0,1.8379492E0,Time OK,Free running,45900,9061,0,2019-10-08 17:33:22.000000000,
1570557825,2019-10-08 18:03:45.722,57.990620N 10.574517E 194m,Off,6,2.9521427E0,1.8379492E0,Time OK,Free running,48000,9061,0,2019-10-08 17:33:22.000000000,
1570557885,2019-10-08 18:04:45.722,57.990620N 10.574517E 194m,Off,6,2.9521427E0,1.8379492E0,Time OK,Free running,50000,9061,0,2019-10-08 17:33:22.000000000,
1570557945,2019-10-08 18:05:45.722,57.990620N 10.574517E 194m,Off,6,2.9521427E0,1.8379492E0,Time OK,Free running,52000,9061,0,2019-10-08 17:33:22.000000000,
1570558005,2019-10-08 18:06:45.722,57.990660N 10.574481E 207m,Doing fixes,4,5.709741E0,4.3133283E0,Time OK,Free running,54100,9061,0,2019-10-08 18:06:42.000000000,
1570558065,2019-10-08 18:07:45.723,57.990680N 10.574515E 192m,Doing fixes,5,4.0988026E0,2.9711847E0,Time OK,Fine lock,100,9028,0,2019-10-08 18:07:42.000000000,
1570558125,2019-10-08 18:08:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,100,9040,0,2019-10-08 18:08:42.000000000,
1570558185,2019-10-08 18:09:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,900,9040,0,2019-10-08 18:08:42.000000000,
1570558245,2019-10-08 18:10:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,1800,9040,0,2019-10-08 18:08:42.000000000,
1570558305,2019-10-08 18:11:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,2700,9040,0,2019-10-08 18:08:42.000000000,
1570558365,2019-10-08 18:12:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,3600,9040,0,2019-10-08 18:08:42.000000000,
1570558425,2019-10-08 18:13:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,4500,9040,0,2019-10-08 18:08:42.000000000,
1570558485,2019-10-08 18:14:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,5400,9040,0,2019-10-08 18:08:42.000000000,
1570558545,2019-10-08 18:15:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,6300,9040,0,2019-10-08 18:08:42.000000000,
1570558605,2019-10-08 18:16:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,7100,9040,0,2019-10-08 18:08:42.000000000,
1570558665,2019-10-08 18:17:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,8000,9040,0,2019-10-08 18:08:42.000000000,
1570558725,2019-10-08 18:18:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,8800,9040,0,2019-10-08 18:08:42.000000000,
1570558785,2019-10-08 18:19:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,9900,9040,0,2019-10-08 18:08:42.000000000,
1570558845,2019-10-08 18:20:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,11000,9040,0,2019-10-08 18:08:42.000000000,
1570558905,2019-10-08 18:21:45.724,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,12000,9040,0,2019-10-08 18:08:42.000000000,
1570558965,2019-10-08 18:22:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,13300,9040,0,2019-10-08 18:08:42.000000000,
1570559025,2019-10-08 18:23:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,14900,9040,0,2019-10-08 18:08:42.000000000,
1570559085,2019-10-08 18:24:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,16300,9040,0,2019-10-08 18:08:42.000000000,
1570559145,2019-10-08 18:25:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,17600,9040,0,2019-10-08 18:08:42.000000000,
1570559205,2019-10-08 18:26:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,19100,9040,0,2019-10-08 18:08:42.000000000,
1570559265,2019-10-08 18:27:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,20400,9040,0,2019-10-08 18:08:42.000000000,
1570559325,2019-10-08 18:28:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,21500,9040,0,2019-10-08 18:08:42.000000000,
1570559385,2019-10-08 18:29:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,23000,9040,0,2019-10-08 18:08:42.000000000,
1570559445,2019-10-08 18:30:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,24300,9040,0,2019-10-08 18:08:42.000000000,
1570559505,2019-10-08 18:31:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,25400,9040,0,2019-10-08 18:08:42.000000000,
1570559565,2019-10-08 18:32:45.724,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,27200,9040,0,2019-10-08 18:08:42.000000000,
1570559625,2019-10-08 18:33:45.724,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,29000,9040,0,2019-10-08 18:08:42.000000000,
1570559685,2019-10-08 18:34:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,30700,9040,0,2019-10-08 18:08:42.000000000,
1570559745,2019-10-08 18:35:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,32700,9040,0,2019-10-08 18:08:42.000000000,
1570559805,2019-10-08 18:36:45.731,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,34300,9040,0,2019-10-08 18:08:42.000000000,
1570559865,2019-10-08 18:37:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,35600,9040,0,2019-10-08 18:08:42.000000000,
1570559925,2019-10-08 18:38:45.724,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,37000,9040,0,2019-10-08 18:08:42.000000000,
1570559985,2019-10-08 18:39:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,38600,9040,0,2019-10-08 18:08:42.000000000,
1570560045,2019-10-08 18:40:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,40500,9040,0,2019-10-08 18:08:42.000000000,
1570560105,2019-10-08 18:41:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,42500,9040,0,2019-10-08 18:08:42.000000000,
1570560165,2019-10-08 18:42:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,44300,9040,0,2019-10-08 18:08:42.000000000,
1570560225,2019-10-08 18:43:45.754,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,46000,9040,0,2019-10-08 18:08:42.000000000,
1570560285,2019-10-08 18:44:45.732,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,48000,9040,0,2019-10-08 18:08:42.000000000,
1570560345,2019-10-08 18:45:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,49800,9040,0,2019-10-08 18:08:42.000000000,
1570560405,2019-10-08 18:46:45.722,57.990612N 10.574605E 211m,Off,6,2.4043443E0,1.4197314E0,Time OK,Free running,51500,9040,0,2019-10-08 18:08:42.000000000,
1570560465,2019-10-08 18:47:45.723,57.990612N 10.574605E 211m,No GPS time,6,2.4043443E0,1.4197314E0,Time OK,Free running,53400,9040,0,2019-10-08 18:08:42.000000000,
1570560525,2019-10-08 18:48:45.723,57.990580N 10.574390E 261m,Doing fixes,6,2.795842E0,1.7640867E0,Time OK,Coarse lock,100,8986,0,2019-10-08 18:48:42.000000000,
1570560585,2019-10-08 18:49:45.732,57.990584N 10.574399E 264m,Doing fixes,6,2.7765605E0,1.7495469E0,Time OK,Fine lock,100,9000,0,2019-10-08 18:49:42.000000000,
1570560645,2019-10-08 18:50:45.722,57.990628N 10.574518E 208m,Doing fixes,5,4.347097E0,3.1519108E0,Time OK,Fine lock,100,9015,0,2019-10-08 18:50:42.000000000,
1570560705,2019-10-08 18:51:45.722,57.990596N 10.574448E 257m,Doing fixes,6,2.736026E0,1.7186682E0,Time OK,Fine lock,100,9016,0,2019-10-08 18:51:42.000000000,
1570560765,2019-10-08 18:52:45.722,57.990616N 10.574485E 232m,Off,5,4.3513513E0,3.1587226E0,Time OK,Free running,300,9027,0,2019-10-08 18:52:22.000000000,
1570560825,2019-10-08 18:53:45.722,57.990616N 10.574485E 232m,Off,5,4.3513513E0,3.1587226E0,Time OK,Free running,1300,9027,0,2019-10-08 18:52:22.000000000,
1570560885,2019-10-08 18:54:45.722,57.990616N 10.574485E 232m,Off,5,4.3513513E0,3.1587226E0,Time OK,Free running,2200,9027,0,2019-10-08 18:52:22.000000000,
1570560945,2019-10-08 18:55:45.724,57.990616N 10.574485E 232m,Off,5,4.3513513E0,3.1587226E0,Time OK,Free running,3000,9027,0,2019-10-08 18:52:22.000000000,
1570561005,2019-10-08 18:56:45.722,57.990616N 10.574485E 232m,Off,5,4.3513513E0,3.1587226E0,Time OK,Free running,3900,9027,0,2019-10-08 18:52:22.000000000,
1570561065,2019-10-08 18:57:45.722,57.990616N 10.574485E 232m,Off,5,4.3513513E0,3.1587226E0,Time OK,Free running,4700,9027,0,2019-10-08 18:52:22.000000000,
1570561125,2019-10-08 18:58:45.722,57.990616N 10.574485E 232m,Off,5,4.3513513E0,3.1587226E0,Time OK,Free running,5700,9027,0,2019-10-08 18:52:22.000000000,
1570561185,2019-10-08 18:59:45.759,57.990616N 10.574485E 232m,Off,5,4.3513513E0,3.1587226E0,Time OK,Free running,6800,9027,0,2019-10-08 18:52:22.000000000,
