Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570539645,2019-10-08 13:00:45.722,-2.4821758E-3,-9.95183E-3,-3.59869E-3,-3.9610863E-3,3.5468388E-1,3.4965038E-1,3.5593033E-1,
1570539705,2019-10-08 13:01:45.722,-1.692772E-5,-7.4751377E-3,-6.6423416E-4,-1.250267E-3,3.6122513E-1,3.553753E-1,3.6315536E-1,
1570539765,2019-10-08 13:02:45.724,1.2106895E-3,-5.962372E-3,-4.673004E-5,1.6403198E-4,3.7019825E-1,3.6332035E-1,3.6878014E-1,
1570539825,2019-10-08 13:03:45.722,-6.6161156E-4,-8.461237E-3,-1.5938282E-3,-2.121687E-3,3.5867977E-1,3.5448265E-1,3.586235E-1,
1570539885,2019-10-08 13:04:45.722,-6.592274E-4,-9.0065E-3,-1.3484955E-3,-3.344059E-3,3.656454E-1,3.592434E-1,3.6810493E-1,
1570539945,2019-10-08 13:05:45.722,-2.320528E-3,-9.495258E-3,-3.1051636E-3,-2.5947094E-3,3.592577E-1,3.516512E-1,3.618164E-1,
1570540005,2019-10-08 13:06:45.722,-2.500534E-3,-1.0264635E-2,-3.5231113E-3,-3.9560795E-3,3.5133266E-1,3.4571743E-1,3.545847E-1,
1570540065,2019-10-08 13:07:45.723,-2.3150444E-4,-8.235931E-3,-1.6419888E-3,-1.0101795E-3,3.644991E-1,3.5945606E-1,3.662672E-1,
1570540125,2019-10-08 13:08:45.722,-2.9325485E-5,-7.93314E-3,-2.014637E-3,-1.8672943E-3,3.6070347E-1,3.553419E-1,3.6285114E-1,
1570540185,2019-10-08 13:09:45.722,2.2017956E-3,-5.368948E-3,5.3572655E-4,7.798672E-4,3.6415195E-1,3.5936737E-1,3.652563E-1,
1570540245,2019-10-08 13:10:45.722,1.8789768E-3,-6.0226917E-3,4.107952E-4,6.585121E-4,3.6405087E-1,3.5826492E-1,3.6739635E-1,
1570540305,2019-10-08 13:11:45.722,-2.8038025E-4,-7.725954E-3,-1.3272762E-3,-1.7745495E-3,3.5747433E-1,3.5264015E-1,3.6165142E-1,
1570540365,2019-10-08 13:12:45.722,-2.6774406E-3,-1.0042906E-2,-4.4100285E-3,-4.9066544E-3,3.5395432E-1,3.479929E-1,3.5297298E-1,
1570540425,2019-10-08 13:13:45.723,-2.8681755E-4,-7.44462E-3,-1.3716221E-3,-1.2693405E-3,3.6276627E-1,3.5512066E-1,3.636179E-1,
1570540485,2019-10-08 13:14:45.722,-2.7718544E-3,-9.807348E-3,-2.9206276E-3,-3.94845E-3,3.5818768E-1,3.5324097E-1,3.594637E-1,
