Time(longsecs),Time(UTC),Earth Location,GPS Receiver Status,GPS Satellites Used,GPS PDOP,GPS TDOP,Timing Status,Timing Phase Lock,Timing Uncertainty(ns),DAC Count,Timing Error(ns),GPS Last Update Time,
1570496445,2019-10-08 01:00:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,34300,8985,0,2019-10-08 00:25:52.000000000,
1570496505,2019-10-08 01:01:45.724,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,35300,8985,0,2019-10-08 00:25:52.000000000,
1570496565,2019-10-08 01:02:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,36400,8985,0,2019-10-08 00:25:52.000000000,
1570496625,2019-10-08 01:03:45.727,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,37500,8985,0,2019-10-08 00:25:52.000000000,
1570496685,2019-10-08 01:04:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,38700,8985,0,2019-10-08 00:25:52.000000000,
1570496745,2019-10-08 01:05:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,39800,8985,0,2019-10-08 00:25:52.000000000,
1570496805,2019-10-08 01:06:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,40600,8985,0,2019-10-08 00:25:52.000000000,
1570496865,2019-10-08 01:07:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,41400,8985,0,2019-10-08 00:25:52.000000000,
1570496925,2019-10-08 01:08:45.740,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,42300,8985,0,2019-10-08 00:25:52.000000000,
1570496985,2019-10-08 01:09:45.732,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,43300,8985,0,2019-10-08 00:25:52.000000000,
1570497045,2019-10-08 01:10:45.724,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,44100,8985,0,2019-10-08 00:25:52.000000000,
1570497105,2019-10-08 01:11:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,45400,8985,0,2019-10-08 00:25:52.000000000,
1570497165,2019-10-08 01:12:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,46400,8985,0,2019-10-08 00:25:52.000000000,
1570497225,2019-10-08 01:13:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,47400,8985,0,2019-10-08 00:25:52.000000000,
1570497285,2019-10-08 01:14:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,48600,8985,0,2019-10-08 00:25:52.000000000,
1570497345,2019-10-08 01:15:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,49700,8985,0,2019-10-08 00:25:52.000000000,
1570497405,2019-10-08 01:16:45.722,57.990620N 10.574442E 197m,Off,7,2.5476387E0,10.5682067E0,Time OK,Free running,50900,8985,0,2019-10-08 00:25:52.000000000,
1570497465,2019-10-08 01:17:45.722,57.990624N 10.574423E 201m,Doing fixes,5,3.0476453E0,1.9755716E0,Time OK,Coarse lock,100,8782,1354,2019-10-08 01:17:42.000000000,
1570497525,2019-10-08 01:18:45.725,57.990628N 10.574436E 199m,Doing fixes,6,2.9582317E0,1.9015447E0,Time OK,Fine lock,100,8982,0,2019-10-08 01:18:42.000000000,
1570497585,2019-10-08 01:19:45.724,57.990628N 10.574438E 199m,Off,6,2.789876E0,1.730688E0,Time OK,Free running,500,8975,0,2019-10-08 01:19:12.000000000,
1570497645,2019-10-08 01:20:45.722,57.990628N 10.574438E 199m,Off,6,2.789876E0,1.730688E0,Time OK,Free running,1300,8975,0,2019-10-08 01:19:12.000000000,
1570497705,2019-10-08 01:21:45.722,57.990628N 10.574438E 199m,Off,6,2.789876E0,1.730688E0,Time OK,Free running,2500,8975,0,2019-10-08 01:19:12.000000000,
1570497765,2019-10-08 01:22:45.722,57.990628N 10.574438E 199m,Off,6,2.789876E0,1.730688E0,Time OK,Free running,3900,8975,0,2019-10-08 01:19:12.000000000,
1570497825,2019-10-08 01:23:45.722,57.990628N 10.574438E 199m,Off,6,2.789876E0,1.730688E0,Time OK,Free running,4900,8975,0,2019-10-08 01:19:12.000000000,
1570497885,2019-10-08 01:24:45.722,57.990628N 10.574438E 199m,Off,6,2.789876E0,1.730688E0,Time OK,Free running,6100,8975,0,2019-10-08 01:19:12.000000000,
1570497945,2019-10-08 01:25:45.722,57.990628N 10.574438E 199m,Off,6,2.789876E0,1.730688E0,Time OK,Free running,7400,8975,0,2019-10-08 01:19:12.000000000,
1570498005,2019-10-08 01:26:45.751,57.990628N 10.574438E 199m,Off,6,2.789876E0,1.730688E0,Time OK,Free running,8400,8975,0,2019-10-08 01:19:12.000000000,
1570498065,2019-10-08 01:27:45.722,57.990628N 10.574438E 199m,Off,6,2.789876E0,1.730688E0,Time OK,Free running,9400,8975,0,2019-10-08 01:19:12.000000000,
1570498125,2019-10-08 01:28:45.722,57.990628N 10.574438E 199m,Off,6,2.789876E0,1.730688E0,Time OK,Free running,10300,8975,0,2019-10-08 01:19:12.000000000,
