Time(longsecs),Time(UTC),External SOH Voltage 1(V),External SOH Voltage 2(V),External SOH Voltage 3(V),External SOH Voltage 4(V),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1570492845,2019-10-08 00:00:45.722,-5.393028E-4,-8.473396E-3,-1.5466213E-3,-2.0406246E-3,3.5655785E-1,3.52211E-1,3.614807E-1,
1570492905,2019-10-08 00:01:45.722,4.5704842E-4,-8.343697E-3,-1.2106895E-3,-2.0635128E-3,3.5819054E-1,3.536291E-1,3.6156845E-1,
1570492965,2019-10-08 00:02:45.722,-2.8514862E-4,-7.5526237E-3,-8.614063E-4,-1.8167496E-3,3.56987E-1,3.5297775E-1,3.5959244E-1,
1570493025,2019-10-08 00:03:45.722,-3.0813217E-3,-1.0509729E-2,-3.0062199E-3,-4.139662E-3,3.519621E-1,3.4730244E-1,3.5399818E-1,
1570493085,2019-10-08 00:04:45.722,-2.6433468E-3,-1.0183573E-2,-3.4615993E-3,-4.1286945E-3,3.5050297E-1,3.4473896E-1,3.5656643E-1,
1570493145,2019-10-08 00:05:45.722,1.6171932E-3,-7.1280003E-3,-6.1273575E-5,1.039505E-4,3.6502552E-1,3.5975838E-1,3.693695E-1,
1570493205,2019-10-08 00:06:45.722,1.2025833E-3,-5.6886673E-3,2.7871132E-4,-4.8279762E-4,3.6662388E-1,3.6103916E-1,3.657093E-1,
1570493265,2019-10-08 00:07:45.723,-2.818346E-3,-9.950399E-3,-3.825903E-3,-3.5276413E-3,3.5064316E-1,3.464508E-1,3.5344982E-1,
1570493325,2019-10-08 00:08:45.722,-3.8671494E-4,-7.8003407E-3,-1.4734268E-3,-1.9338131E-3,3.569622E-1,3.537836E-1,3.5907745E-1,
1570493385,2019-10-08 00:09:45.722,-1.3179779E-3,-8.450747E-3,-1.8565655E-3,-1.9159317E-3,3.587675E-1,3.5405827E-1,3.619194E-1,
1570493445,2019-10-08 00:10:45.723,-2.6228428E-3,-1.0439873E-2,-3.3929348E-3,-4.6002865E-3,3.514738E-1,3.4621334E-1,3.5443592E-1,
1570493505,2019-10-08 00:11:45.722,-3.0899048E-4,-7.4014664E-3,-1.5428066E-3,-2.32625E-3,3.592968E-1,3.5461903E-1,3.622427E-1,
1570493565,2019-10-08 00:12:45.723,-2.538681E-3,-9.571552E-3,-2.4466515E-3,-4.0819645E-3,3.5311317E-1,3.4857655E-1,3.5572815E-1,
1570493625,2019-10-08 00:13:45.725,-6.301403E-4,-9.123325E-3,-1.6775131E-3,-1.7256737E-3,3.573017E-1,3.5200596E-1,3.6076736E-1,
1570493685,2019-10-08 00:14:45.722,-2.270937E-3,-1.0159254E-2,-3.592968E-3,-3.9405823E-3,3.5082245E-1,3.4670448E-1,3.5508442E-1,
1570493745,2019-10-08 00:15:45.722,-1.8498898E-3,-1.0327578E-2,-3.5779476E-3,-4.327774E-3,3.5160255E-1,3.453436E-1,3.5606194E-1,
1570493805,2019-10-08 00:16:45.722,-1.7566681E-3,-9.648085E-3,-3.8199425E-3,-4.3177605E-3,3.5218716E-1,3.472681E-1,3.5706997E-1,
1570493865,2019-10-08 00:17:45.762,1.9595623E-3,-6.3784122E-3,2.5486946E-4,2.1362305E-4,3.630333E-1,3.5912323E-1,3.652544E-1,
