Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570417200,2019-10-07 03:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3500,8559,90,0,
1570417500,2019-10-07 03:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12100,8559,90,0,
1570417800,2019-10-07 03:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,20900,8559,90,0,
1570418100,2019-10-07 03:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,30600,8559,90,0,
1570418400,2019-10-07 03:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41200,8559,90,0,
1570418700,2019-10-07 03:25:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,3600,8460,90,3541,
1570419000,2019-10-07 03:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,5200,8557,90,0,
1570419300,2019-10-07 03:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,14000,8557,90,0,
1570419600,2019-10-07 03:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,22700,8557,90,0,
1570419900,2019-10-07 03:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,31700,8557,90,0,
1570420200,2019-10-07 03:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,41600,8557,90,0,
1570420500,2019-10-07 03:55:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,10700,8251,90,10625,
