Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570622400,2019-10-09 12:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,14700,8621,90,0,
1570622700,2019-10-09 12:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,23900,8621,90,0,
1570623000,2019-10-09 12:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34000,8621,90,0,
1570623300,2019-10-09 12:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,46200,8621,90,0,
1570623600,2019-10-09 12:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,1000,8623,90,0,
1570623900,2019-10-09 12:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12200,8623,90,0,
1570624200,2019-10-09 12:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,27200,8623,90,0,
1570624500,2019-10-09 12:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,45700,8623,90,0,
1570624800,2019-10-09 12:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,800,8630,90,0,
1570625100,2019-10-09 12:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11100,8630,90,0,
1570625400,2019-10-09 12:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22700,8630,90,0,
1570625700,2019-10-09 12:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,34400,8630,90,0,
