Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570485600,2019-10-07 22:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12400,8572,90,0,
1570485900,2019-10-07 22:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,21100,8572,90,0,
1570486200,2019-10-07 22:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,30900,8572,90,0,
1570486500,2019-10-07 22:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41800,8572,90,0,
1570486800,2019-10-07 22:20:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,300,8571,90,-208,
1570487100,2019-10-07 22:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,6300,8579,90,0,
1570487400,2019-10-07 22:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,14900,8579,90,0,
1570487700,2019-10-07 22:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,24200,8579,90,0,
1570488000,2019-10-07 22:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34000,8579,90,0,
1570488300,2019-10-07 22:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,45000,8579,90,0,
1570488600,2019-10-07 22:50:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,400,8577,100,312,
1570488900,2019-10-07 22:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,7600,8567,90,0,
