Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570644000,2019-10-09 18:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,13100,8599,90,0,
1570644300,2019-10-09 18:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,27600,8599,90,0,
1570644600,2019-10-09 18:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,45900,8599,90,0,
1570644900,2019-10-09 18:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,1700,8587,90,0,
1570645200,2019-10-09 18:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,12000,8587,90,0,
1570645500,2019-10-09 18:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,25900,8587,90,0,
1570645800,2019-10-09 18:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,43500,8587,90,0,
1570646100,2019-10-09 18:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,1200,8582,90,0,
1570646400,2019-10-09 18:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,11800,8582,90,0,
1570646700,2019-10-09 18:45:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,25700,8582,90,0,
1570647000,2019-10-09 18:50:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,43100,8582,90,0,
1570647300,2019-10-09 18:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,1600,8582,90,0,
