Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569996000,2019-10-02 06:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,4600,8578,90,0,
1569996300,2019-10-02 06:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,13200,8578,90,0,
1569996600,2019-10-02 06:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,22000,8578,90,0,
1569996900,2019-10-02 06:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,31800,8578,90,0,
1569997200,2019-10-02 06:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,42500,8578,90,0,
1569997500,2019-10-02 06:25:00.000,57.977879N 10.547308E 183m,GNSS locked,7,Time OK,Coarse lock,500,8554,90,416,
1569997800,2019-10-02 06:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,6000,8577,90,0,
1569998100,2019-10-02 06:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,14400,8577,90,0,
1569998400,2019-10-02 06:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,23200,8577,90,0,
1569998700,2019-10-02 06:45:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,32800,8577,90,0,
1569999000,2019-10-02 06:50:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,42800,8577,90,0,
1569999300,2019-10-02 06:55:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,600,8542,90,520,
