Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570471200,2019-10-07 18:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,6700,8612,90,0,
1570471500,2019-10-07 18:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,18900,8612,90,0,
1570471800,2019-10-07 18:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,35400,8612,90,0,
1570472100,2019-10-07 18:15:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,500,8624,90,-416,
1570472400,2019-10-07 18:20:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,6500,8605,90,0,
1570472700,2019-10-07 18:25:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,18900,8605,90,0,
1570473000,2019-10-07 18:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,35000,8605,90,0,
1570473300,2019-10-07 18:35:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,1400,8660,90,-1354,
1570473600,2019-10-07 18:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,6400,8602,90,0,
1570473900,2019-10-07 18:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,18200,8602,90,0,
1570474200,2019-10-07 18:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,33100,8602,90,0,
1570474500,2019-10-07 18:55:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51400,8602,90,0,
