Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570572000,2019-10-08 22:00:00.000,,,,465286,466202,464773,
1570572000,2019-10-08 22:00:00.000,27499,,,,,,
1570573800,2019-10-08 22:30:00.000,,,,465296,466213,464779,
1570572300,2019-10-08 22:05:00.000,27511,,,,,,
1570572600,2019-10-08 22:10:00.000,22404,,,,,,
1570572900,2019-10-08 22:15:00.000,30208,,,,,,
1570573200,2019-10-08 22:20:00.000,29592,,,,,,
1570573500,2019-10-08 22:25:00.000,28474,,,,,,
1570573800,2019-10-08 22:30:00.000,28352,,,,,,
1570574100,2019-10-08 22:35:00.000,27987,,,,,,
1570574400,2019-10-08 22:40:00.000,28460,,,,,,
1570574700,2019-10-08 22:45:00.000,28304,,,,,,
1570575000,2019-10-08 22:50:00.000,28816,,,,,,
1570575300,2019-10-08 22:55:00.000,28593,,,,,,
