Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570305600,2019-10-05 20:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,32300,8585,90,0,
1570305900,2019-10-05 20:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,45600,8585,90,0,
1570306200,2019-10-05 20:10:00.000,57.977879N 10.547308E 183m,GNSS locked,7,Time OK,Fine lock,100,8581,100,104,
1570306500,2019-10-05 20:15:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,8500,8585,90,0,
1570306800,2019-10-05 20:20:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,18100,8585,90,0,
1570307100,2019-10-05 20:25:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,28900,8585,90,0,
1570307400,2019-10-05 20:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,41100,8585,90,0,
1570307700,2019-10-05 20:35:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,300,8590,100,104,
1570308000,2019-10-05 20:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,7000,8580,90,0,
1570308300,2019-10-05 20:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,15800,8580,90,0,
1570308600,2019-10-05 20:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25600,8580,90,0,
1570308900,2019-10-05 20:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,36500,8580,90,0,
