Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570237200,2019-10-05 01:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,4600,8572,90,0,
1570237500,2019-10-05 01:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,13700,8572,90,0,
1570237800,2019-10-05 01:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,22500,8572,90,0,
1570238100,2019-10-05 01:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,31400,8572,90,0,
1570238400,2019-10-05 01:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,41100,8572,90,0,
1570238700,2019-10-05 01:25:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51500,8572,90,0,
1570239000,2019-10-05 01:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,4600,8571,90,0,
1570239300,2019-10-05 01:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,13300,8571,90,0,
1570239600,2019-10-05 01:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,22000,8571,90,0,
1570239900,2019-10-05 01:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,31000,8571,90,0,
1570240200,2019-10-05 01:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,40600,8571,90,0,
1570240500,2019-10-05 01:55:00.000,57.977879N 10.547308E 183m,GNSS unlocked,9,Time OK,Free running,50500,8571,90,0,
