Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570456800,2019-10-07 14:00:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,500,8675,90,-416,
1570457100,2019-10-07 14:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,6400,8657,90,0,
1570457400,2019-10-07 14:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,16700,8657,90,0,
1570457700,2019-10-07 14:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,27100,8657,90,0,
1570458000,2019-10-07 14:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,37200,8657,90,0,
1570458300,2019-10-07 14:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,46500,8657,90,0,
1570458600,2019-10-07 14:30:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,200,8657,100,208,
1570458900,2019-10-07 14:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,10000,8657,90,0,
1570459200,2019-10-07 14:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,21200,8657,90,0,
1570459500,2019-10-07 14:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,33700,8657,90,0,
1570459800,2019-10-07 14:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,48000,8657,90,0,
1570460100,2019-10-07 14:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,2200,8659,90,0,
