Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570107600,2019-10-03 13:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41900,8618,90,0,
1570107900,2019-10-03 13:05:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,2100,8566,90,2083,
1570108200,2019-10-03 13:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4400,8620,90,0,
1570108500,2019-10-03 13:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14200,8620,90,0,
1570108800,2019-10-03 13:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25200,8620,90,0,
1570109100,2019-10-03 13:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,37500,8620,90,0,
1570109400,2019-10-03 13:30:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51800,8620,90,0,
1570109700,2019-10-03 13:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,4800,8613,90,0,
1570110000,2019-10-03 13:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,16800,8613,90,0,
1570110300,2019-10-03 13:45:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,32100,8613,90,0,
1570110600,2019-10-03 13:50:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,GNSS antenna shorted,Free running,50900,8613,90,0,
1570110900,2019-10-03 13:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3600,8620,90,0,
