Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570032000,2019-10-02 16:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2200,8682,90,0,
1570032300,2019-10-02 16:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12400,8682,90,0,
1570032600,2019-10-02 16:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25500,8682,90,0,
1570032900,2019-10-02 16:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42200,8682,90,0,
1570033200,2019-10-02 16:20:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,500,8682,100,-520,
1570033500,2019-10-02 16:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,8600,8682,90,0,
1570033800,2019-10-02 16:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,21300,8682,90,0,
1570034100,2019-10-02 16:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,38400,8682,90,0,
1570034400,2019-10-02 16:40:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,200,8669,90,104,
1570034700,2019-10-02 16:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,7200,8668,90,0,
1570035000,2019-10-02 16:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,20600,8668,90,0,
1570035300,2019-10-02 16:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,39500,8668,90,0,
