Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570280400,2019-10-05 13:00:00.000,,,,465203,466059,464642,
1570280400,2019-10-05 13:00:00.000,26424,,,,,,
1570282200,2019-10-05 13:30:00.000,,,,465197,466074,464662,
1570280700,2019-10-05 13:05:00.000,26596,,,,,,
1570281000,2019-10-05 13:10:00.000,26790,,,,,,
1570281300,2019-10-05 13:15:00.000,30292,,,,,,
1570281600,2019-10-05 13:20:00.000,28555,,,,,,
1570281900,2019-10-05 13:25:00.000,28653,,,,,,
1570282200,2019-10-05 13:30:00.000,26718,,,,,,
1570282500,2019-10-05 13:35:00.000,24442,,,,,,
1570282800,2019-10-05 13:40:00.000,26627,,,,,,
1570283100,2019-10-05 13:45:00.000,28455,,,,,,
1570283400,2019-10-05 13:50:00.000,28543,,,,,,
1570283700,2019-10-05 13:55:00.000,28515,,,,,,
