Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570154400,2019-10-04 02:00:00.000,,,,465307,466219,464778,
1570154400,2019-10-04 02:00:00.000,30304,,,,,,
1570156200,2019-10-04 02:30:00.000,,,,465311,466214,464786,
1570154700,2019-10-04 02:05:00.000,30416,,,,,,
1570155000,2019-10-04 02:10:00.000,28443,,,,,,
1570155300,2019-10-04 02:15:00.000,28397,,,,,,
1570155600,2019-10-04 02:20:00.000,26455,,,,,,
1570155900,2019-10-04 02:25:00.000,30277,,,,,,
1570156200,2019-10-04 02:30:00.000,30308,,,,,,
1570156500,2019-10-04 02:35:00.000,30588,,,,,,
1570156800,2019-10-04 02:40:00.000,30225,,,,,,
1570157100,2019-10-04 02:45:00.000,28350,,,,,,
1570157400,2019-10-04 02:50:00.000,30029,,,,,,
1570157700,2019-10-04 02:55:00.000,28120,,,,,,
