Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570262400,2019-10-05 08:00:00.000,,,,465281,466192,464755,
1570262400,2019-10-05 08:00:00.000,28737,,,,,,
1570264200,2019-10-05 08:30:00.000,,,,465281,466189,464746,
1570262700,2019-10-05 08:05:00.000,26706,,,,,,
1570263000,2019-10-05 08:10:00.000,28558,,,,,,
1570263300,2019-10-05 08:15:00.000,28409,,,,,,
1570263600,2019-10-05 08:20:00.000,28632,,,,,,
1570263900,2019-10-05 08:25:00.000,30805,,,,,,
1570264200,2019-10-05 08:30:00.000,28460,,,,,,
1570264500,2019-10-05 08:35:00.000,26778,,,,,,
1570264800,2019-10-05 08:40:00.000,62153,,,,,,
1570265100,2019-10-05 08:45:00.000,26747,,,,,,
1570265400,2019-10-05 08:50:00.000,28792,,,,,,
1570265700,2019-10-05 08:55:00.000,27313,,,,,,
