Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570035600,2019-10-02 17:00:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,600,8673,100,-625,
1570035900,2019-10-02 17:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9100,8673,90,0,
1570036200,2019-10-02 17:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24800,8673,90,0,
1570036500,2019-10-02 17:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,47000,8673,90,0,
1570036800,2019-10-02 17:20:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,2100,8668,90,0,
1570037100,2019-10-02 17:25:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,15000,8668,90,0,
1570037400,2019-10-02 17:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,35000,8668,90,0,
1570037700,2019-10-02 17:35:00.000,57.977879N 10.547308E 183m,GNSS locked,7,Time OK,Fine lock,100,8647,100,104,
1570038000,2019-10-02 17:40:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,8700,8657,90,0,
1570038300,2019-10-02 17:45:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,26800,8657,90,0,
1570038600,2019-10-02 17:50:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,53800,8657,90,0,
1570038900,2019-10-02 17:55:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,5800,8651,90,0,
