Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569934800,2019-10-01 13:00:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,500,8663,100,416,
1569935100,2019-10-01 13:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11600,8660,90,0,
1569935400,2019-10-01 13:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,33000,8660,90,0,
1569935700,2019-10-01 13:15:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,200,8666,90,-104,
1569936000,2019-10-01 13:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,6300,8669,90,0,
1569936300,2019-10-01 13:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22300,8669,90,0,
1569936600,2019-10-01 13:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,44300,8669,90,0,
1569936900,2019-10-01 13:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,1100,8677,90,0,
1569937200,2019-10-01 13:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,11000,8677,90,0,
1569937500,2019-10-01 13:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,21600,8677,90,0,
1569937800,2019-10-01 13:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,31300,8677,90,0,
1569938100,2019-10-01 13:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,40500,8677,90,0,
