Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570158000,2019-10-04 03:00:00.000,,,,465294,466221,464807,
1570158000,2019-10-04 03:00:00.000,28722,,,,,,
1570159800,2019-10-04 03:30:00.000,,,,465300,466219,464765,
1570158300,2019-10-04 03:05:00.000,34453,,,,,,
1570158600,2019-10-04 03:10:00.000,34310,,,,,,
1570158900,2019-10-04 03:15:00.000,30316,,,,,,
1570159200,2019-10-04 03:20:00.000,28314,,,,,,
1570159500,2019-10-04 03:25:00.000,30397,,,,,,
1570159800,2019-10-04 03:30:00.000,30371,,,,,,
1570160100,2019-10-04 03:35:00.000,28426,,,,,,
1570160400,2019-10-04 03:40:00.000,34362,,,,,,
1570160700,2019-10-04 03:45:00.000,30351,,,,,,
1570161000,2019-10-04 03:50:00.000,30500,,,,,,
1570161300,2019-10-04 03:55:00.000,28538,,,,,,
