Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570363200,2019-10-06 12:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,1200,8651,90,0,
1570363500,2019-10-06 12:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,14500,8651,90,0,
1570363800,2019-10-06 12:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34900,8651,90,0,
1570364100,2019-10-06 12:15:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,200,8670,100,-104,
1570364400,2019-10-06 12:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9700,8656,90,0,
1570364700,2019-10-06 12:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,28100,8656,90,0,
1570365000,2019-10-06 12:30:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,54100,8656,90,0,
1570365300,2019-10-06 12:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4900,8663,90,0,
1570365600,2019-10-06 12:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,20200,8663,90,0,
1570365900,2019-10-06 12:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41800,8663,90,0,
1570366200,2019-10-06 12:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,400,8669,90,0,
1570366500,2019-10-06 12:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11700,8669,90,0,
