Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569981600,2019-10-02 02:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,16600,8571,90,0,
1569981900,2019-10-02 02:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,25300,8571,90,0,
1569982200,2019-10-02 02:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34500,8571,90,0,
1569982500,2019-10-02 02:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,44400,8571,90,0,
1569982800,2019-10-02 02:20:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,200,8585,90,-104,
1569983100,2019-10-02 02:25:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,7400,8577,90,0,
1569983400,2019-10-02 02:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,16200,8577,90,0,
1569983700,2019-10-02 02:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,24700,8577,90,0,
1569984000,2019-10-02 02:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,33600,8577,90,0,
1569984300,2019-10-02 02:45:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,43100,8577,90,0,
1569984600,2019-10-02 02:50:00.000,57.977879N 10.547308E 183m,GNSS locked,7,Time OK,Coarse lock,200,8573,90,104,
1569984900,2019-10-02 02:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,5000,8575,90,0,
