Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570366800,2019-10-06 13:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,27500,8669,90,0,
1570367100,2019-10-06 13:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,46200,8669,90,0,
1570367400,2019-10-06 13:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,1900,8677,90,0,
1570367700,2019-10-06 13:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11000,8677,90,0,
1570368000,2019-10-06 13:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,19800,8677,90,0,
1570368300,2019-10-06 13:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,29700,8677,90,0,
1570368600,2019-10-06 13:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41600,8677,90,0,
1570368900,2019-10-06 13:35:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,200,8673,90,104,
1570369200,2019-10-06 13:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,7100,8676,90,0,
1570369500,2019-10-06 13:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,17000,8676,90,0,
1570369800,2019-10-06 13:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,28000,8676,90,0,
1570370100,2019-10-06 13:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,39400,8676,90,0,
