Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570294800,2019-10-05 17:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,4400,8618,90,0,
1570295100,2019-10-05 17:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,14000,8618,90,0,
1570295400,2019-10-05 17:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,26000,8618,90,0,
1570295700,2019-10-05 17:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,40000,8618,90,0,
1570296000,2019-10-05 17:20:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,300,8597,90,208,
1570296300,2019-10-05 17:25:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,6800,8612,90,0,
1570296600,2019-10-05 17:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,17400,8612,90,0,
1570296900,2019-10-05 17:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,30000,8612,90,0,
1570297200,2019-10-05 17:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,45400,8612,90,0,
1570297500,2019-10-05 17:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,800,8610,90,0,
1570297800,2019-10-05 17:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,10700,8610,90,0,
1570298100,2019-10-05 17:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,23000,8610,90,0,
