Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570392000,2019-10-06 20:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,19400,8598,90,0,
1570392300,2019-10-06 20:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34200,8598,90,0,
1570392600,2019-10-06 20:10:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,52000,8598,90,0,
1570392900,2019-10-06 20:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2000,8591,90,0,
1570393200,2019-10-06 20:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11500,8591,90,0,
1570393500,2019-10-06 20:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22900,8591,90,0,
1570393800,2019-10-06 20:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,37000,8591,90,0,
1570394100,2019-10-06 20:35:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,8800,8332,90,8750,
1570394400,2019-10-06 20:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4400,8591,90,0,
1570394700,2019-10-06 20:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,13900,8591,90,0,
1570395000,2019-10-06 20:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25100,8591,90,0,
1570395300,2019-10-06 20:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,38200,8591,90,0,
