Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570442400,2019-10-07 10:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32400,8575,90,0,
1570442700,2019-10-07 10:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,48900,8575,90,0,
1570443000,2019-10-07 10:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2100,8581,90,0,
1570443300,2019-10-07 10:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12500,8581,90,0,
1570443600,2019-10-07 10:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25600,8581,90,0,
1570443900,2019-10-07 10:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,44600,8581,90,0,
1570444200,2019-10-07 10:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,1200,8588,90,0,
1570444500,2019-10-07 10:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14000,8588,90,0,
1570444800,2019-10-07 10:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,33300,8588,90,0,
1570445100,2019-10-07 10:45:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,400,8595,90,-312,
1570445400,2019-10-07 10:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4800,8604,90,0,
1570445700,2019-10-07 10:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,19100,8604,90,0,
