Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570064400,2019-10-03 01:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22800,8523,90,0,
1570064700,2019-10-03 01:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,34200,8523,90,0,
1570065000,2019-10-03 01:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,46900,8523,90,0,
1570065300,2019-10-03 01:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,1100,8532,90,0,
1570065600,2019-10-03 01:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,10400,8532,90,0,
1570065900,2019-10-03 01:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,20700,8532,90,0,
1570066200,2019-10-03 01:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32100,8532,90,0,
1570066500,2019-10-03 01:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,45200,8532,90,0,
1570066800,2019-10-03 01:40:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,300,8530,100,-312,
1570067100,2019-10-03 01:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,8500,8530,90,0,
1570067400,2019-10-03 01:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,17800,8530,90,0,
1570067700,2019-10-03 01:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,28700,8530,90,0,
