Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570194000,2019-10-04 13:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,10600,8636,90,0,
1570194300,2019-10-04 13:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,20600,8636,90,0,
1570194600,2019-10-04 13:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32300,8636,90,0,
1570194900,2019-10-04 13:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,46000,8636,90,0,
1570195200,2019-10-04 13:20:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,200,8633,100,0,
1570195500,2019-10-04 13:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,8600,8627,90,0,
1570195800,2019-10-04 13:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,20300,8627,90,0,
1570196100,2019-10-04 13:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,34800,8627,90,0,
1570196400,2019-10-04 13:40:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,52400,8627,90,0,
1570196700,2019-10-04 13:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,6300,8622,90,0,
1570197000,2019-10-04 13:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,17600,8622,90,0,
1570197300,2019-10-04 13:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,31400,8622,90,0,
