Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570003200,2019-10-02 08:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,15100,8568,90,0,
1570003500,2019-10-02 08:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,27700,8568,90,0,
1570003800,2019-10-02 08:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41800,8568,90,0,
1570004100,2019-10-02 08:15:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,200,8582,90,-104,
1570004400,2019-10-02 08:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5400,8582,90,0,
1570004700,2019-10-02 08:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,17500,8582,90,0,
1570005000,2019-10-02 08:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32000,8582,90,0,
1570005300,2019-10-02 08:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,48900,8582,90,0,
1570005600,2019-10-02 08:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3400,8578,90,0,
1570005900,2019-10-02 08:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14500,8578,90,0,
1570006200,2019-10-02 08:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,28300,8578,90,0,
1570006500,2019-10-02 08:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,45000,8578,90,0,
