Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569895200,2019-10-01 02:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,17900,8598,90,0,
1569895500,2019-10-01 02:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,26900,8598,90,0,
1569895800,2019-10-01 02:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,35500,8598,90,0,
1569896100,2019-10-01 02:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,44300,8598,90,0,
1569896400,2019-10-01 02:20:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,400,8593,90,312,
1569896700,2019-10-01 02:25:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,3900,8591,90,0,
1569897000,2019-10-01 02:30:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,12500,8591,90,0,
1569897300,2019-10-01 02:35:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,21100,8591,90,0,
1569897600,2019-10-01 02:40:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,30000,8591,90,0,
1569897900,2019-10-01 02:45:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,39300,8591,90,0,
1569898200,2019-10-01 02:50:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,49300,8591,90,0,
1569898500,2019-10-01 02:55:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,3000,8591,90,0,
