Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570615200,2019-10-09 10:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14000,8579,90,0,
1570615500,2019-10-09 10:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,26900,8579,90,0,
1570615800,2019-10-09 10:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42700,8579,90,0,
1570616100,2019-10-09 10:15:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,700,8585,100,625,
1570616400,2019-10-09 10:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,7100,8590,90,0,
1570616700,2019-10-09 10:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,25100,8590,90,0,
1570617000,2019-10-09 10:30:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,53500,8590,90,0,
1570617300,2019-10-09 10:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5800,8605,90,0,
1570617600,2019-10-09 10:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22900,8605,90,0,
1570617900,2019-10-09 10:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,47600,8605,90,0,
1570618200,2019-10-09 10:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,3900,8606,90,0,
1570618500,2019-10-09 10:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,17900,8606,90,0,
