Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569996000,2019-10-02 06:00:00.000,,,,465264,466180,464731,
1569996000,2019-10-02 06:00:00.000,24377,,,,,,
1569997800,2019-10-02 06:30:00.000,,,,465273,466169,464750,
1569996300,2019-10-02 06:05:00.000,24368,,,,,,
1569996600,2019-10-02 06:10:00.000,24403,,,,,,
1569996900,2019-10-02 06:15:00.000,24561,,,,,,
1569997200,2019-10-02 06:20:00.000,22741,,,,,,
1569997500,2019-10-02 06:25:00.000,24824,,,,,,
1569997800,2019-10-02 06:30:00.000,22540,,,,,,
1569998100,2019-10-02 06:35:00.000,25390,,,,,,
1569998400,2019-10-02 06:40:00.000,22485,,,,,,
1569998700,2019-10-02 06:45:00.000,24315,,,,,,
1569999000,2019-10-02 06:50:00.000,21059,,,,,,
1569999300,2019-10-02 06:55:00.000,24850,,,,,,
