Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570658400,2019-10-09 22:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25000,8558,90,0,
1570658700,2019-10-09 22:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,34800,8558,90,0,
1570659000,2019-10-09 22:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,45600,8558,90,0,
1570659300,2019-10-09 22:15:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Fine lock,200,8558,100,-208,
1570659600,2019-10-09 22:20:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,8900,8558,90,0,
1570659900,2019-10-09 22:25:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,17700,8558,90,0,
1570660200,2019-10-09 22:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,26300,8558,90,0,
1570660500,2019-10-09 22:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,34900,8558,90,0,
1570660800,2019-10-09 22:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,44300,8558,90,0,
1570661100,2019-10-09 22:45:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,300,8538,90,208,
1570661400,2019-10-09 22:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,6200,8558,90,0,
1570661700,2019-10-09 22:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,14900,8558,90,0,
