Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570597200,2019-10-09 05:00:00.000,,,,465311,466270,464797,
1570597200,2019-10-09 05:00:00.000,28350,,,,,,
1570599000,2019-10-09 05:30:00.000,,,,465313,466236,464809,
1570597500,2019-10-09 05:05:00.000,34367,,,,,,
1570597800,2019-10-09 05:10:00.000,34429,,,,,,
1570598100,2019-10-09 05:15:00.000,67547,,,,,,
1570598400,2019-10-09 05:20:00.000,34226,,,,,,
1570598700,2019-10-09 05:25:00.000,34064,,,,,,
1570599000,2019-10-09 05:30:00.000,34300,,,,,,
1570599300,2019-10-09 05:35:00.000,34472,,,,,,
1570599600,2019-10-09 05:40:00.000,27784,,,,,,
1570599900,2019-10-09 05:45:00.000,32991,,,,,,
1570600200,2019-10-09 05:50:00.000,31878,,,,,,
1570600500,2019-10-09 05:55:00.000,34443,,,,,,
