Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570312800,2019-10-05 22:00:00.000,57.977879N 10.547308E 183m,GNSS unlocked,9,Time OK,Free running,50400,8587,90,0,
1570313100,2019-10-05 22:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3200,8583,90,0,
1570313400,2019-10-05 22:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11700,8583,90,0,
1570313700,2019-10-05 22:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,20700,8583,90,0,
1570314000,2019-10-05 22:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,30100,8583,90,0,
1570314300,2019-10-05 22:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40500,8583,90,0,
1570314600,2019-10-05 22:30:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,52000,8583,90,0,
1570314900,2019-10-05 22:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4300,8585,90,0,
1570315200,2019-10-05 22:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12900,8585,90,0,
1570315500,2019-10-05 22:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22200,8585,90,0,
1570315800,2019-10-05 22:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32100,8585,90,0,
1570316100,2019-10-05 22:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42900,8585,90,0,
