Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570204800,2019-10-04 16:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,15300,8618,90,0,
1570205100,2019-10-04 16:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24700,8618,90,0,
1570205400,2019-10-04 16:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,33600,8618,90,0,
1570205700,2019-10-04 16:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42200,8618,90,0,
1570206000,2019-10-04 16:20:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51100,8618,90,0,
1570206300,2019-10-04 16:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,3400,8616,90,0,
1570206600,2019-10-04 16:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,12500,8616,90,0,
1570206900,2019-10-04 16:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,22200,8616,90,0,
1570207200,2019-10-04 16:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,33500,8616,90,0,
1570207500,2019-10-04 16:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,46400,8616,90,0,
1570207800,2019-10-04 16:50:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,300,8605,100,312,
1570208100,2019-10-04 16:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5300,8611,90,0,
