Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570269600,2019-10-05 10:00:00.000,,,,465246,466137,464711,
1570269600,2019-10-05 10:00:00.000,28338,,,,,,
1570271400,2019-10-05 10:30:00.000,,,,465238,466121,464694,
1570269900,2019-10-05 10:05:00.000,27619,,,,,,
1570270200,2019-10-05 10:10:00.000,29778,,,,,,
1570270500,2019-10-05 10:15:00.000,26809,,,,,,
1570270800,2019-10-05 10:20:00.000,30712,,,,,,
1570271100,2019-10-05 10:25:00.000,30387,,,,,,
1570271400,2019-10-05 10:30:00.000,28665,,,,,,
1570271700,2019-10-05 10:35:00.000,30201,,,,,,
1570272000,2019-10-05 10:40:00.000,30459,,,,,,
1570272300,2019-10-05 10:45:00.000,26501,,,,,,
1570272600,2019-10-05 10:50:00.000,150692,,,,,,
1570272900,2019-10-05 10:55:00.000,26885,,,,,,
