Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569920400,2019-10-01 09:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,44300,8602,90,0,
1569920700,2019-10-01 09:05:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,300,8616,100,104,
1569921000,2019-10-01 09:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9600,8611,90,0,
1569921300,2019-10-01 09:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24200,8611,90,0,
1569921600,2019-10-01 09:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42500,8611,90,0,
1569921900,2019-10-01 09:25:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,200,8615,100,208,
1569922200,2019-10-01 09:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,10900,8615,90,0,
1569922500,2019-10-01 09:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25800,8615,90,0,
1569922800,2019-10-01 09:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,44200,8615,90,0,
1569923100,2019-10-01 09:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,1000,8628,90,0,
1569923400,2019-10-01 09:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,11700,8628,90,0,
1569923700,2019-10-01 09:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,25800,8628,90,0,
