Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570240800,2019-10-05 02:00:00.000,,,,465283,466201,464772,
1570240800,2019-10-05 02:00:00.000,28787,,,,,,
1570242600,2019-10-05 02:30:00.000,,,,465286,466199,464758,
1570241100,2019-10-05 02:05:00.000,28596,,,,,,
1570241400,2019-10-05 02:10:00.000,28366,,,,,,
1570241700,2019-10-05 02:15:00.000,26649,,,,,,
1570242000,2019-10-05 02:20:00.000,26618,,,,,,
1570242300,2019-10-05 02:25:00.000,26651,,,,,,
1570242600,2019-10-05 02:30:00.000,28730,,,,,,
1570242900,2019-10-05 02:35:00.000,26484,,,,,,
1570243200,2019-10-05 02:40:00.000,28572,,,,,,
1570243500,2019-10-05 02:45:00.000,26943,,,,,,
1570243800,2019-10-05 02:50:00.000,26656,,,,,,
1570244100,2019-10-05 02:55:00.000,26718,,,,,,
