Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570276800,2019-10-05 12:00:00.000,,,,465192,466049,464643,
1570276800,2019-10-05 12:00:00.000,26587,,,,,,
1570278600,2019-10-05 12:30:00.000,,,,465218,466071,464666,
1570277100,2019-10-05 12:05:00.000,26780,,,,,,
1570277400,2019-10-05 12:10:00.000,28417,,,,,,
1570277700,2019-10-05 12:15:00.000,28395,,,,,,
1570278000,2019-10-05 12:20:00.000,28264,,,,,,
1570278300,2019-10-05 12:25:00.000,28519,,,,,,
1570278600,2019-10-05 12:30:00.000,28629,,,,,,
1570278900,2019-10-05 12:35:00.000,28522,,,,,,
1570279200,2019-10-05 12:40:00.000,28469,,,,,,
1570279500,2019-10-05 12:45:00.000,26747,,,,,,
1570279800,2019-10-05 12:50:00.000,28495,,,,,,
1570280100,2019-10-05 12:55:00.000,28636,,,,,,
