Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570226400,2019-10-04 22:00:00.000,,,,465275,466167,464743,
1570226400,2019-10-04 22:00:00.000,27076,,,,,,
1570228200,2019-10-04 22:30:00.000,,,,465273,466180,464736,
1570226700,2019-10-04 22:05:00.000,28586,,,,,,
1570227000,2019-10-04 22:10:00.000,28624,,,,,,
1570227300,2019-10-04 22:15:00.000,26749,,,,,,
1570227600,2019-10-04 22:20:00.000,24575,,,,,,
1570227900,2019-10-04 22:25:00.000,26761,,,,,,
1570228200,2019-10-04 22:30:00.000,28529,,,,,,
1570228500,2019-10-04 22:35:00.000,28644,,,,,,
1570228800,2019-10-04 22:40:00.000,28687,,,,,,
1570229100,2019-10-04 22:45:00.000,28524,,,,,,
1570229400,2019-10-04 22:50:00.000,28634,,,,,,
1570229700,2019-10-04 22:55:00.000,26687,,,,,,
