Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570291200,2019-10-05 16:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,43400,8624,90,0,
1570291500,2019-10-05 16:05:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,300,8633,100,104,
1570291800,2019-10-05 16:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,5700,8621,90,0,
1570292100,2019-10-05 16:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,14800,8621,90,0,
1570292400,2019-10-05 16:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,25000,8621,90,0,
1570292700,2019-10-05 16:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,37000,8621,90,0,
1570293000,2019-10-05 16:30:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51000,8621,90,0,
1570293300,2019-10-05 16:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3800,8621,90,0,
1570293600,2019-10-05 16:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12900,8621,90,0,
1570293900,2019-10-05 16:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24000,8621,90,0,
1570294200,2019-10-05 16:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,36900,8621,90,0,
1570294500,2019-10-05 16:55:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51800,8621,90,0,
