Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569924000,2019-10-01 10:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,43500,8628,90,0,
1569924300,2019-10-01 10:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,700,8633,90,0,
1569924600,2019-10-01 10:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11600,8633,90,0,
1569924900,2019-10-01 10:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25700,8633,90,0,
1569925200,2019-10-01 10:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42600,8633,90,0,
1569925500,2019-10-01 10:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,300,8644,90,0,
1569925800,2019-10-01 10:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12300,8644,90,0,
1569926100,2019-10-01 10:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,30400,8644,90,0,
1569926400,2019-10-01 10:40:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,53200,8644,90,0,
1569926700,2019-10-01 10:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3600,8644,90,0,
1569927000,2019-10-01 10:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,16000,8644,90,0,
1569927300,2019-10-01 10:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32100,8644,90,0,
