Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570183200,2019-10-04 10:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,19000,8619,90,0,
1570183500,2019-10-04 10:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,37800,8619,90,0,
1570183800,2019-10-04 10:10:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,100,8637,100,0,
1570184100,2019-10-04 10:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,8400,8627,90,0,
1570184400,2019-10-04 10:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22000,8627,90,0,
1570184700,2019-10-04 10:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41600,8627,90,0,
1570185000,2019-10-04 10:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,300,8641,90,0,
1570185300,2019-10-04 10:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11500,8641,90,0,
1570185600,2019-10-04 10:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,27400,8641,90,0,
1570185900,2019-10-04 10:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,46800,8641,90,0,
1570186200,2019-10-04 10:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3300,8646,90,0,
1570186500,2019-10-04 10:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,13400,8646,90,0,
