Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569891600,2019-10-01 01:00:00.000,,,,465245,466118,464718,
1569891600,2019-10-01 01:00:00.000,16673,,,,,,
1569893400,2019-10-01 01:30:00.000,,,,465263,466148,464716,
1569891900,2019-10-01 01:05:00.000,18816,,,,,,
1569892200,2019-10-01 01:10:00.000,18988,,,,,,
1569892500,2019-10-01 01:15:00.000,18902,,,,,,
1569892800,2019-10-01 01:20:00.000,16559,,,,,,
1569893100,2019-10-01 01:25:00.000,16714,,,,,,
1569893400,2019-10-01 01:30:00.000,16896,,,,,,
1569893700,2019-10-01 01:35:00.000,16953,,,,,,
1569894000,2019-10-01 01:40:00.000,18897,,,,,,
1569894300,2019-10-01 01:45:00.000,18950,,,,,,
1569894600,2019-10-01 01:50:00.000,16991,,,,,,
1569894900,2019-10-01 01:55:00.000,19024,,,,,,
