Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570312800,2019-10-05 22:00:00.000,,,,465265,466149,464739,
1570312800,2019-10-05 22:00:00.000,24810,,,,,,
1570314600,2019-10-05 22:30:00.000,,,,465269,466156,464731,
1570313100,2019-10-05 22:05:00.000,26572,,,,,,
1570313400,2019-10-05 22:10:00.000,26475,,,,,,
1570313700,2019-10-05 22:15:00.000,18558,,,,,,
1570314000,2019-10-05 22:20:00.000,26303,,,,,,
1570314300,2019-10-05 22:25:00.000,26439,,,,,,
1570314600,2019-10-05 22:30:00.000,26881,,,,,,
1570314900,2019-10-05 22:35:00.000,24444,,,,,,
1570315200,2019-10-05 22:40:00.000,24466,,,,,,
1570315500,2019-10-05 22:45:00.000,28283,,,,,,
1570315800,2019-10-05 22:50:00.000,26704,,,,,,
1570316100,2019-10-05 22:55:00.000,28440,,,,,,
